Record_ID,Date,Customer_ID,Age,Gender,Occupation,Location,Subscription_Start_Date,Customer_Segment,Device_Type,Device_Brand,Device_Model,SIM_Card_Type,Multiple_Lines_Associated,Income_Bracket,Education_Level,Household_Size,Preferred_Communication_Language,Device_Ownership_Status,Customer_Referral_Source,Demographic_Diversity_Index,Urban_vs_Rural_Classification,Family_Plan_Participation,Device_Upgrade_Frequency_Months
b8497f86-e9aa-47f4-968e-071ca27946df,2026-05-12,CUST-210127,48,Female,Business Owner,Houston,2021-11-17,Enterprise,Feature Phone,Huawei,Model C,Physical,No,Medium,High School,4,German,Owned,TV Commercial,0.26,Urban,No,19
14f7fac6-af94-4e62-b7c1-4961507c4a82,2025-12-09,CUST-802018,75,Other,Engineer,Rural East,2020-02-02,Postpaid,Smartphone,OnePlus,Model C,eSIM,Yes,Medium,Bachelors,3,Mandarin,Owned,Retail Store,0.34,Urban,No,26
efa92373-144d-4368-b58e-9ffd8bc95678,2026-02-24,CUST-252197,52,Female,Business Owner,Los Angeles,2019-01-28,Prepaid,IoT Device,OnePlus,Model A,Physical,Yes,High,PhD,2,Mandarin,Owned,Friend Referral,0.74,Rural,No,12
d22b75c5-f422-47f4-9fa7-ca0e5b7d1458,2026-04-25,CUST-821410,42,Female,Student,Rural West,2024-08-11,Postpaid,Tablet,Apple,Model C,eSIM,No,Medium,Bachelors,4,Spanish,Owned,TV Commercial,0.13,Urban,No,17
97e9c724-1b5f-468d-ac86-f9575eb8f295,2026-02-11,CUST-845906,28,Female,Business Owner,Los Angeles,2018-03-25,Prepaid,Smartphone,Apple,Model A,Physical,No,Medium,Bachelors,5,Mandarin,Owned,Social Media,0.34,Rural,No,11
4a2c4369-ea71-4631-a48c-6db2f4650fc1,2026-06-25,CUST-551835,24,Other,Doctor,New York,2023-11-18,Prepaid,Tablet,Huawei,Model B,eSIM,No,Medium,Masters,2,Spanish,Leased,Friend Referral,0.19,Urban,No,31
a95c195b-c2de-450b-8fc0-11bca120145d,2026-05-29,CUST-479162,40,Female,Other,Rural East,2023-01-02,Prepaid,Feature Phone,Google,Model A,eSIM,Yes,Medium,High School,2,German,Owned,TV Commercial,0.35,Urban,No,25
c8fdb255-02ca-4b11-9690-f8c94fe24727,2026-04-05,CUST-407523,54,Other,Student,Los Angeles,2019-10-01,Enterprise,Tablet,Xiaomi,Model C,Physical,No,Medium,Masters,5,French,Owned,Retail Store,0.19,Rural,No,24
9c1c71b2-985e-4d19-abc9-deb1dcc41228,2025-10-30,CUST-107174,52,Other,Engineer,Chicago,2024-12-05,Enterprise,Smartphone,Xiaomi,Model C,eSIM,Yes,Low,High School,5,English,Owned,Online Ad,0.1,Rural,Yes,23
1176153c-33b8-4762-951f-46f67edb43e7,2025-11-16,CUST-895623,58,Male,Engineer,Los Angeles,2023-01-19,Postpaid,IoT Device,Huawei,Model C,eSIM,Yes,Low,Masters,1,German,Owned,Online Ad,0.7,Urban,No,28
454eaddb-900a-4ef4-82d8-8bf4c48d64a4,2026-03-19,CUST-229833,38,Male,Business Owner,New York,2024-07-17,Enterprise,Tablet,Huawei,Model C,eSIM,Yes,Low,High School,2,English,Leased,Social Media,0.53,Urban,No,22
bada2815-ef39-4b10-bd07-c87e91152f13,2025-09-26,CUST-246543,34,Female,Student,Los Angeles,2021-12-24,Prepaid,IoT Device,Huawei,Model A,eSIM,No,High,PhD,3,English,Leased,Friend Referral,0.81,Rural,No,19
0567ae4e-2e20-4ecc-b700-79204ac47037,2025-09-25,CUST-607694,33,Other,Business Owner,Rural East,2022-05-29,Postpaid,Tablet,Huawei,Model B,Physical,No,Medium,Masters,1,French,Owned,Social Media,0.38,Rural,No,17
cb518a4c-e6de-4932-b150-72d3a1eece1f,2026-04-01,CUST-955397,71,Other,Artist,Rural East,2023-07-17,Enterprise,Smartphone,OnePlus,Model C,Physical,Yes,Low,Bachelors,2,French,Leased,Retail Store,0.74,Urban,No,8
ec625425-ecb3-40e4-a0cb-5767d8df8569,2026-02-21,CUST-661810,41,Female,Teacher,Chicago,2018-09-14,Postpaid,Smartphone,Xiaomi,Model B,eSIM,No,Low,High School,1,Spanish,Owned,Friend Referral,0.63,Rural,No,9
35748603-67db-4b72-8319-62b03e17f995,2026-07-22,CUST-299812,77,Female,Engineer,Chicago,2024-12-20,Postpaid,Feature Phone,OnePlus,Model C,Physical,No,Low,High School,4,English,Owned,Online Ad,0.31,Rural,No,33
2ea22637-88b4-4fa4-8d48-74bd146fe09f,2025-12-02,CUST-842756,79,Female,Doctor,Rural East,2022-04-16,Enterprise,Smartphone,Samsung,Model C,Physical,Yes,High,Bachelors,5,German,Owned,Social Media,0.53,Rural,No,7
66bf5ae6-18ae-4180-bcad-cb9fd6ddf3d1,2025-09-27,CUST-575591,42,Female,Business Owner,Houston,2022-10-31,Prepaid,Tablet,Google,Model C,eSIM,No,High,Bachelors,4,Spanish,Owned,Social Media,0.18,Urban,No,19
a6ef6cdc-2ca8-4443-acdd-179b3a9afdcc,2026-02-02,CUST-630488,34,Female,Engineer,Rural West,2018-03-21,Postpaid,Smartphone,Xiaomi,Model A,Physical,No,Medium,Bachelors,1,Spanish,Owned,Friend Referral,0.71,Urban,No,25
4c8a2545-6227-4a43-ab66-833b3c1f6d84,2025-08-29,CUST-101325,52,Male,Other,Rural South,2021-05-18,Enterprise,IoT Device,Xiaomi,Model A,eSIM,Yes,Low,High School,4,Mandarin,Owned,Retail Store,0.96,Urban,No,8
b5b44dc2-6571-45a5-8f4b-61c8930de876,2025-12-16,CUST-697318,65,Other,Doctor,Rural West,2018-03-23,Postpaid,Feature Phone,Huawei,Model B,eSIM,No,Low,High School,4,Mandarin,Owned,Retail Store,0.84,Urban,No,16
53ccc4ef-0b74-4a70-a05d-fa2226c7a4ff,2025-12-14,CUST-578821,31,Other,Retired,New York,2020-02-18,Postpaid,IoT Device,Xiaomi,Model A,Physical,Yes,High,Bachelors,3,French,Owned,Friend Referral,0.52,Urban,Yes,31
36d5a84d-a247-4cb1-8a45-d8ab211d8cd6,2026-07-13,CUST-673273,28,Female,Retired,Rural East,2018-06-05,Postpaid,Smartphone,OnePlus,Model B,Physical,Yes,Medium,High School,3,German,Owned,Retail Store,0.24,Urban,No,30
47eceb45-fb59-4b2a-a5ed-e98b6580153f,2026-04-07,CUST-918191,61,Other,Artist,Rural South,2023-11-23,Enterprise,IoT Device,Apple,Model C,eSIM,Yes,High,PhD,3,Spanish,Owned,Retail Store,0.81,Rural,No,14
ed5d4d07-611d-40e2-a4e6-f2dbf24c641c,2026-06-12,CUST-264265,72,Male,Teacher,Phoenix,2023-09-16,Prepaid,Tablet,Huawei,Model C,Physical,No,High,Masters,2,German,Owned,Online Ad,0.55,Rural,No,12
ecb580d4-feed-46c8-8702-15c01058efe4,2026-02-11,CUST-163797,63,Male,Business Owner,Chicago,2024-05-14,Prepaid,Smartphone,Apple,Model C,eSIM,No,Medium,Bachelors,6,English,Owned,TV Commercial,0.31,Urban,No,26
c95b9001-e6e0-4f85-b22b-fbab26d02328,2026-01-15,CUST-785085,51,Other,Other,Rural South,2023-03-17,Prepaid,Feature Phone,Xiaomi,Model B,Physical,No,Low,PhD,2,French,Owned,TV Commercial,0.59,Urban,No,20
f5143720-c90b-41a1-860f-d3a8f50a0318,2025-09-27,CUST-554237,23,Other,Business Owner,Los Angeles,2020-02-15,Postpaid,IoT Device,OnePlus,Model C,Physical,No,Medium,PhD,6,Mandarin,Leased,Retail Store,0.62,Urban,No,36
7a47b4cc-30a5-4fc2-b4a7-76d54d60300f,2025-10-30,CUST-267886,63,Female,Doctor,Phoenix,2018-07-16,Prepaid,Smartphone,Apple,Model A,eSIM,No,Medium,Bachelors,1,French,Owned,TV Commercial,0.91,Urban,No,8
f91b39bc-b0e3-4d58-8e97-a89bdbb57769,2026-03-17,CUST-187866,42,Female,Other,Rural South,2022-09-09,Prepaid,IoT Device,Huawei,Model C,Physical,No,Low,High School,4,French,Owned,Online Ad,0.58,Urban,Yes,27
ee45e012-c6ad-465d-b0c2-49e673400988,2026-02-02,CUST-317973,32,Other,Engineer,Rural East,2018-01-23,Prepaid,Smartphone,Huawei,Model C,Physical,No,High,Masters,5,Spanish,Owned,TV Commercial,0.16,Rural,No,28
52d12709-c7d3-4b7f-bd3c-b14655258bc6,2026-06-10,CUST-525183,78,Female,Engineer,New York,2022-12-07,Postpaid,Smartphone,Samsung,Model A,Physical,No,Medium,PhD,4,English,Owned,Friend Referral,0.48,Rural,No,30
6da27d7f-313b-43a8-8f79-2f6ac67053ea,2026-04-24,CUST-850056,30,Other,Doctor,Phoenix,2019-10-08,Prepaid,Feature Phone,Huawei,Model C,Physical,Yes,High,Masters,1,French,Owned,TV Commercial,0.73,Urban,No,18
6e925999-7561-485a-af77-761dce1a7fd4,2026-02-02,CUST-959979,39,Other,Other,Rural South,2024-09-08,Enterprise,Tablet,Google,Model C,eSIM,Yes,Medium,High School,2,French,Owned,Retail Store,0.92,Rural,Yes,28
de3520fc-6de0-4182-9fc9-3ab826863f3f,2026-01-07,CUST-848386,56,Female,Engineer,Rural East,2022-07-13,Postpaid,Feature Phone,OnePlus,Model C,eSIM,No,Medium,High School,3,English,Leased,TV Commercial,0.92,Rural,No,13
b97a7e9b-5752-4e4f-aa2f-f1c3925f137d,2025-11-19,CUST-925288,61,Male,Retired,Houston,2018-01-07,Postpaid,Tablet,Google,Model B,eSIM,No,High,PhD,4,German,Leased,Retail Store,0.33,Rural,No,16
451ef15c-8477-4509-944e-7d0499b245d1,2026-07-16,CUST-822129,44,Other,Teacher,Los Angeles,2024-12-01,Postpaid,IoT Device,Xiaomi,Model C,Physical,Yes,Medium,PhD,5,Mandarin,Owned,Social Media,0.15,Rural,No,12
e78018f4-7213-4009-8986-5a6f5c05366e,2025-08-19,CUST-751296,49,Male,Student,New York,2019-04-23,Postpaid,IoT Device,Xiaomi,Model A,eSIM,No,Medium,Masters,4,Mandarin,Owned,Online Ad,0.35,Urban,No,26
1fb514b5-3c1e-48ab-aaff-cf4dae8fa80c,2026-04-30,CUST-393896,48,Male,Student,Los Angeles,2020-11-14,Enterprise,Smartphone,Xiaomi,Model B,eSIM,No,Medium,Bachelors,5,Mandarin,Leased,Online Ad,0.66,Rural,No,35
df882f87-c130-42bf-9569-0c26c101c1e8,2025-09-09,CUST-716675,43,Female,Student,New York,2022-12-03,Prepaid,Smartphone,Samsung,Model B,eSIM,No,High,Masters,3,English,Owned,TV Commercial,0.29,Urban,No,7
61cabff3-d9af-4639-808d-6257fee15008,2026-05-07,CUST-942685,41,Male,Retired,Rural East,2024-09-06,Postpaid,Feature Phone,Apple,Model B,Physical,No,Low,Masters,3,Spanish,Owned,Online Ad,0.85,Urban,No,17
b23499b9-fe5f-464a-bb05-314d4c93cec0,2026-05-21,CUST-347675,20,Male,Artist,Chicago,2021-01-23,Enterprise,Feature Phone,Xiaomi,Model C,Physical,No,Low,High School,3,Spanish,Owned,Online Ad,0.19,Rural,No,9
0646f55d-1a43-4f0d-9cb1-ea2dc8fc5b53,2025-10-04,CUST-295388,58,Other,Artist,Rural East,2024-09-05,Enterprise,Smartphone,Apple,Model B,Physical,No,High,High School,6,Spanish,Owned,Friend Referral,0.54,Urban,No,23
81fc4044-7236-4ca9-9c43-9a7cfae38358,2026-03-18,CUST-298113,59,Other,Student,Rural South,2024-06-19,Postpaid,Feature Phone,Huawei,Model C,Physical,Yes,Medium,PhD,2,German,Owned,Friend Referral,0.37,Urban,No,11
910f6ba2-d4ea-4a44-9e75-a18254e9064e,2026-01-28,CUST-411557,36,Male,Engineer,Rural East,2023-09-27,Postpaid,Feature Phone,Samsung,Model B,eSIM,Yes,Low,Bachelors,2,Mandarin,Leased,Retail Store,0.9,Rural,No,15
d7443b94-ed9a-480a-b9a8-e63a60e79810,2025-08-30,CUST-479847,19,Female,Doctor,New York,2024-04-05,Enterprise,Feature Phone,Google,Model C,eSIM,No,Low,Bachelors,5,French,Leased,TV Commercial,0.73,Rural,No,26
c01e947c-cf3e-4722-9309-45d855406044,2026-03-05,CUST-896967,50,Female,Other,Los Angeles,2024-08-19,Postpaid,Tablet,OnePlus,Model A,eSIM,No,High,High School,5,Mandarin,Owned,Retail Store,0.64,Urban,No,36
ee5a7973-a699-44f3-a99e-85ef22d4a50e,2025-08-23,CUST-642355,73,Female,Doctor,Rural South,2020-09-22,Prepaid,Smartphone,Apple,Model B,Physical,Yes,Low,Masters,3,Mandarin,Owned,Online Ad,0.6,Rural,No,7
2861b2ba-2a9e-4a69-902d-fbe690557e57,2026-06-20,CUST-764245,47,Male,Artist,New York,2018-04-17,Prepaid,Tablet,Huawei,Model A,eSIM,No,Low,High School,5,German,Owned,Retail Store,0.54,Rural,No,28
24762766-1bb8-4f32-aa07-14db32035b56,2026-04-12,CUST-278833,22,Male,Engineer,Houston,2019-12-14,Postpaid,IoT Device,Google,Model B,eSIM,No,High,Bachelors,3,Mandarin,Owned,TV Commercial,0.47,Urban,No,31
598a2c47-3630-4a04-b186-8de7f608cad5,2025-09-07,CUST-701806,25,Other,Other,Phoenix,2019-01-21,Enterprise,Tablet,Xiaomi,Model A,eSIM,No,High,Bachelors,3,Spanish,Owned,TV Commercial,0.8,Urban,Yes,10
a04c1739-621e-465c-a965-9bac065e4fc0,2025-12-22,CUST-503519,68,Other,Teacher,Houston,2019-08-22,Prepaid,IoT Device,Xiaomi,Model B,eSIM,Yes,High,Masters,3,French,Owned,Friend Referral,0.9,Urban,No,12
7a817e62-1bab-45ca-ac68-0b14fbf702de,2025-11-06,CUST-230187,40,Female,Teacher,Rural West,2022-05-31,Prepaid,Smartphone,Apple,Model C,Physical,No,Low,PhD,5,German,Owned,Social Media,0.26,Rural,No,23
70250c80-6749-483b-b412-838e57254e11,2026-06-15,CUST-114210,35,Female,Retired,Rural South,2024-02-16,Prepaid,IoT Device,Apple,Model B,Physical,No,Medium,Masters,5,Mandarin,Owned,Online Ad,0.4,Rural,No,21
8ba248c0-f3e1-4467-b60d-fde7fa0bbf42,2026-04-15,CUST-211940,74,Other,Artist,Los Angeles,2018-06-21,Postpaid,Feature Phone,Apple,Model C,eSIM,No,Medium,Masters,3,French,Owned,Social Media,0.29,Rural,No,19
89a4b146-267c-42ac-b52d-5e886b29d2e4,2026-05-18,CUST-361123,55,Female,Retired,Houston,2022-09-24,Postpaid,IoT Device,OnePlus,Model A,eSIM,Yes,High,Bachelors,4,French,Owned,TV Commercial,0.14,Urban,No,8
515e2b14-3bac-42bc-b2cf-fc4170e97f26,2026-01-17,CUST-310878,73,Female,Business Owner,Rural East,2021-05-17,Enterprise,Feature Phone,OnePlus,Model A,Physical,No,High,PhD,1,French,Owned,Online Ad,0.11,Rural,Yes,35
3f556ba3-4a2b-4816-bf3e-4ca4d25321ed,2025-07-30,CUST-458276,71,Male,Doctor,Chicago,2021-12-17,Prepaid,IoT Device,OnePlus,Model A,Physical,No,Low,Bachelors,6,Mandarin,Owned,Social Media,0.31,Rural,No,13
9bcd91fa-84d8-4929-b4ee-6bc03533fc06,2025-09-03,CUST-342339,24,Female,Business Owner,Houston,2023-12-19,Enterprise,IoT Device,Google,Model C,Physical,No,Low,PhD,3,French,Owned,Social Media,0.11,Rural,No,32
6ba5014a-0266-4619-9e45-3e0a06201f33,2026-05-12,CUST-921210,46,Female,Engineer,Houston,2018-09-21,Prepaid,Feature Phone,Samsung,Model C,eSIM,No,Low,PhD,1,German,Owned,Social Media,0.89,Urban,Yes,34
a86aa6d7-91a6-4a86-a0f2-4c7fcfe40ebf,2025-11-11,CUST-316875,61,Other,Business Owner,Rural East,2024-07-31,Enterprise,IoT Device,OnePlus,Model B,eSIM,No,High,Masters,2,Mandarin,Leased,Online Ad,0.35,Urban,No,12
b78b44b7-0b78-477e-8900-43eabc8fd853,2026-01-06,CUST-618719,42,Female,Engineer,Rural East,2018-09-23,Prepaid,Feature Phone,Xiaomi,Model C,Physical,No,Medium,PhD,3,Mandarin,Owned,Friend Referral,0.39,Rural,No,11
d5493eb0-5ae6-46ec-a969-260eb888c59e,2025-10-07,CUST-931232,70,Female,Other,New York,2020-04-09,Postpaid,Smartphone,Samsung,Model C,eSIM,No,Medium,Bachelors,4,Mandarin,Owned,Retail Store,0.81,Rural,No,8
52d95ed7-49d9-423d-9503-d51c4ac37b0a,2025-07-27,CUST-981427,68,Other,Teacher,Phoenix,2023-09-27,Postpaid,Smartphone,Huawei,Model B,Physical,No,Low,Masters,2,Spanish,Owned,Social Media,0.32,Rural,No,31
9c6a0e2e-008c-4141-b691-3fbfbb0d04b8,2026-06-08,CUST-829042,53,Female,Student,Chicago,2020-08-09,Postpaid,Tablet,Google,Model C,Physical,No,Low,High School,6,German,Leased,TV Commercial,0.4,Rural,No,15
532ce298-8e03-4365-918a-8c360c1d0bc2,2025-10-18,CUST-819305,45,Female,Doctor,Rural North,2019-11-13,Postpaid,IoT Device,Samsung,Model A,eSIM,No,High,Bachelors,3,French,Owned,Online Ad,0.95,Rural,No,30
6ba332f0-133c-4a9d-a762-3164bacd8ada,2025-10-07,CUST-839645,67,Female,Teacher,Rural West,2021-07-30,Postpaid,IoT Device,Google,Model B,eSIM,Yes,Low,PhD,4,English,Leased,TV Commercial,0.41,Rural,No,17
fb49624c-bc0b-4272-8507-d84827096412,2025-08-25,CUST-410262,36,Female,Artist,Rural West,2021-04-17,Postpaid,IoT Device,OnePlus,Model B,Physical,Yes,Low,Bachelors,2,English,Owned,Online Ad,0.75,Urban,No,32
30993439-6a2b-42e0-bc2b-fb2829c64391,2026-05-05,CUST-603489,67,Other,Retired,Rural South,2020-07-20,Enterprise,Tablet,OnePlus,Model B,eSIM,No,High,PhD,3,Mandarin,Owned,Online Ad,0.34,Rural,Yes,26
90283649-3c77-40e7-848c-62079a580722,2025-08-09,CUST-635199,30,Male,Retired,Rural North,2021-10-15,Postpaid,Feature Phone,Apple,Model B,eSIM,No,Low,Masters,1,Mandarin,Owned,Retail Store,0.77,Rural,No,22
b28dffbb-6313-4c83-b9ee-54bec42ecb0e,2026-07-12,CUST-931546,66,Female,Business Owner,Rural North,2024-05-17,Enterprise,Tablet,OnePlus,Model A,Physical,No,Low,Masters,6,English,Owned,Online Ad,0.89,Rural,No,33
7d386895-f07e-459d-b11e-0625483097b3,2025-09-30,CUST-439811,41,Other,Doctor,Rural East,2020-07-27,Enterprise,Feature Phone,Xiaomi,Model B,eSIM,No,Medium,Bachelors,4,Spanish,Owned,TV Commercial,0.14,Urban,No,22
166d4dcb-7662-4736-b9c2-23cd2c7d5245,2025-12-07,CUST-293867,26,Female,Business Owner,Rural East,2020-11-25,Prepaid,Tablet,Xiaomi,Model B,Physical,No,Low,Bachelors,5,German,Owned,Friend Referral,0.38,Urban,No,25
d61e9af6-7555-42e6-bbff-acc7405b9a93,2026-01-23,CUST-960893,51,Other,Teacher,Phoenix,2023-08-28,Postpaid,Feature Phone,Xiaomi,Model C,Physical,No,Medium,High School,3,French,Owned,TV Commercial,0.24,Urban,Yes,14
67e03e46-1692-4de0-9e33-ad9797045ea3,2026-06-07,CUST-269945,43,Male,Business Owner,Phoenix,2020-09-18,Postpaid,Smartphone,Huawei,Model C,Physical,No,Low,PhD,2,French,Leased,Online Ad,0.51,Urban,No,29
980d0a86-abca-4a6c-970c-01495f77f1e3,2025-12-04,CUST-829365,58,Female,Teacher,Rural East,2023-12-15,Postpaid,Feature Phone,Huawei,Model C,eSIM,No,High,Masters,4,English,Owned,Retail Store,0.28,Urban,No,29
c2c8946e-db0d-4b0a-8292-bc11094e54a0,2025-09-26,CUST-373040,49,Female,Business Owner,Los Angeles,2023-02-23,Prepaid,Smartphone,Google,Model B,Physical,No,Medium,Masters,3,Spanish,Owned,Retail Store,0.71,Rural,No,19
3e086386-d1c3-4349-a09d-12d8cdf5d722,2026-01-05,CUST-493211,70,Other,Artist,Rural North,2022-07-13,Enterprise,Tablet,Samsung,Model A,Physical,Yes,Low,Masters,5,Spanish,Owned,Social Media,0.84,Urban,No,10
ef0fffc2-e74a-4dcd-9898-2966f2654a8f,2026-01-04,CUST-204313,65,Other,Teacher,Los Angeles,2021-02-04,Prepaid,IoT Device,Google,Model A,Physical,No,High,High School,1,French,Owned,Online Ad,0.16,Urban,No,29
1f93bfbc-2782-4739-9976-3b182a58c588,2026-05-31,CUST-544394,32,Female,Retired,Phoenix,2018-11-15,Prepaid,Smartphone,Apple,Model B,Physical,No,High,Bachelors,5,Mandarin,Owned,Online Ad,0.18,Rural,No,27
1458f5a6-3ad4-4b68-aa86-e72b92bd7e38,2025-08-23,CUST-103286,70,Female,Business Owner,Houston,2021-09-06,Prepaid,IoT Device,Samsung,Model C,Physical,No,Medium,Bachelors,3,German,Owned,Friend Referral,0.8,Urban,No,18
58912b50-fd62-47c2-8f8b-9661431ca7ed,2025-12-20,CUST-195760,36,Male,Student,Rural South,2023-09-09,Prepaid,Smartphone,Xiaomi,Model C,eSIM,No,High,PhD,6,Spanish,Leased,Social Media,0.28,Rural,No,31
d706bbad-2a02-47b3-bd7b-ef1d41a7f8da,2025-12-26,CUST-797991,70,Female,Student,Los Angeles,2023-06-02,Postpaid,Smartphone,Apple,Model C,eSIM,No,Low,High School,1,German,Leased,TV Commercial,0.38,Urban,No,7
800a160d-5050-4a36-a816-0b5b5f6b289d,2026-05-13,CUST-739918,64,Female,Doctor,Houston,2021-03-09,Postpaid,Tablet,Xiaomi,Model B,Physical,No,Medium,Bachelors,4,Spanish,Owned,Online Ad,0.51,Rural,No,29
36b42449-3dea-4ddb-8632-a2d114e3c36a,2026-02-13,CUST-996537,76,Female,Other,Rural South,2020-08-12,Postpaid,IoT Device,Google,Model C,Physical,No,High,Masters,1,Spanish,Owned,Social Media,0.19,Rural,No,31
da911266-0b80-4be6-8080-876bc9ff8cc6,2026-01-25,CUST-282918,52,Female,Business Owner,Rural North,2023-10-01,Postpaid,Tablet,OnePlus,Model C,eSIM,No,High,High School,2,Mandarin,Owned,Retail Store,0.62,Urban,No,18
9a9b78ce-375f-4a55-8b6e-a8cc4994948d,2025-09-06,CUST-886686,50,Female,Engineer,Los Angeles,2019-05-01,Enterprise,Smartphone,Huawei,Model C,eSIM,Yes,Medium,PhD,3,French,Owned,Social Media,0.29,Rural,No,29
e19d14b7-3916-4f99-96e2-28b18138611b,2025-09-02,CUST-478264,23,Male,Doctor,Phoenix,2023-10-18,Postpaid,Feature Phone,Huawei,Model C,eSIM,No,Medium,Bachelors,2,Spanish,Owned,TV Commercial,0.62,Urban,Yes,11
81a395ba-5c4b-42db-bc29-d8b5a9f61a63,2025-09-07,CUST-508846,18,Male,Artist,Los Angeles,2023-09-21,Enterprise,Smartphone,Google,Model B,eSIM,No,Medium,Bachelors,2,Mandarin,Owned,Retail Store,0.8,Urban,No,21
5fbce53c-80e3-4fe8-996a-1eb16b6f5da1,2026-02-20,CUST-549346,48,Other,Teacher,Rural North,2018-06-13,Enterprise,Feature Phone,OnePlus,Model C,Physical,Yes,Medium,Masters,2,Mandarin,Leased,TV Commercial,0.36,Urban,No,25
d6e9e6ac-443d-4c1a-b900-a4e4236cd01a,2026-01-21,CUST-828150,31,Other,Artist,Rural North,2020-08-26,Prepaid,Tablet,Apple,Model A,eSIM,No,Low,High School,2,French,Owned,Online Ad,0.68,Rural,No,24
5e2e1ac3-8dc3-4ff3-99c8-09f1035b99d1,2025-12-07,CUST-654174,74,Female,Retired,Rural North,2022-11-14,Postpaid,IoT Device,Apple,Model C,Physical,No,High,High School,5,Spanish,Owned,TV Commercial,0.95,Rural,No,15
88d460e1-dc5a-46ac-a697-928086bf7a88,2026-03-07,CUST-625273,24,Male,Engineer,Rural West,2019-01-25,Prepaid,Feature Phone,Samsung,Model C,eSIM,No,Low,PhD,2,French,Owned,Social Media,0.13,Rural,No,8
248b17a5-b6d3-4552-a40c-1d4145a482e7,2026-07-06,CUST-232125,52,Other,Engineer,Phoenix,2024-10-01,Postpaid,IoT Device,Xiaomi,Model C,eSIM,No,Medium,High School,3,English,Leased,Online Ad,0.91,Urban,No,7
a3721a0a-f6d6-4412-b662-9bf066116f69,2026-02-22,CUST-362119,31,Female,Doctor,Rural South,2023-02-26,Prepaid,IoT Device,Xiaomi,Model A,Physical,Yes,Low,Bachelors,5,English,Owned,Retail Store,0.78,Rural,No,20
84f229ae-704c-439a-9a8b-84c4395872c8,2026-01-19,CUST-568242,66,Female,Other,Phoenix,2024-03-29,Postpaid,IoT Device,Apple,Model B,eSIM,No,Low,Bachelors,3,English,Owned,Social Media,0.8,Urban,Yes,31
e4e09379-264e-4fa4-857e-2e5939661b05,2025-11-02,CUST-834322,31,Male,Retired,Chicago,2021-11-11,Prepaid,Feature Phone,Huawei,Model C,Physical,No,Medium,High School,4,English,Leased,Retail Store,0.64,Urban,No,21
869b3e81-94f3-44c2-b21d-50d56b1cd037,2026-03-24,CUST-226580,53,Female,Retired,Rural East,2023-09-21,Postpaid,Feature Phone,Huawei,Model B,Physical,No,Low,Masters,4,Mandarin,Leased,TV Commercial,0.53,Rural,Yes,17
ccb4a9fe-3066-4375-84cf-5c3c097bb3e3,2026-02-11,CUST-321745,22,Female,Doctor,Houston,2020-01-06,Prepaid,IoT Device,Google,Model C,Physical,Yes,Medium,Bachelors,4,Spanish,Owned,Retail Store,0.22,Rural,No,21
60c4c13b-be81-4987-84d1-f7446db5f35c,2025-12-02,CUST-572511,54,Female,Artist,Phoenix,2018-01-09,Postpaid,IoT Device,OnePlus,Model B,eSIM,No,Low,Masters,5,French,Owned,TV Commercial,0.77,Rural,No,16
5e25d119-f418-48b6-a538-72eaf925f128,2025-09-07,CUST-164266,79,Female,Engineer,Los Angeles,2018-02-17,Prepaid,IoT Device,Google,Model B,eSIM,No,High,High School,5,German,Owned,Social Media,0.78,Rural,No,11
12750166-98e6-4d9e-afcf-fe56fe8574c9,2026-05-27,CUST-905399,40,Male,Retired,New York,2024-03-13,Enterprise,IoT Device,Huawei,Model C,eSIM,No,High,High School,5,German,Owned,Social Media,0.59,Rural,Yes,15
b887118f-124f-4f4e-a611-3f7ab8afda55,2025-08-26,CUST-977887,26,Other,Teacher,Los Angeles,2019-05-16,Postpaid,Smartphone,Xiaomi,Model B,Physical,No,Medium,High School,4,German,Owned,Retail Store,0.26,Urban,No,11
c4546daf-945f-47de-9170-a698aa802b97,2025-12-09,CUST-421978,39,Other,Doctor,Rural East,2024-05-08,Prepaid,Smartphone,Huawei,Model A,Physical,Yes,High,High School,5,Spanish,Owned,Online Ad,0.21,Rural,No,22
c429ba18-48c3-44ac-8f94-022e2973b7fa,2025-10-13,CUST-375581,39,Male,Teacher,Rural West,2021-12-20,Prepaid,IoT Device,Huawei,Model C,eSIM,No,Medium,High School,6,French,Owned,Online Ad,0.24,Urban,No,31
5aa6e35b-2228-4007-9e03-a167a116b583,2025-12-29,CUST-840730,67,Male,Teacher,Rural South,2018-06-10,Postpaid,Tablet,Google,Model C,eSIM,No,High,Bachelors,1,German,Owned,TV Commercial,0.79,Rural,No,27
07173c68-ca37-403b-86a7-03fde5f48ee5,2026-05-27,CUST-765922,61,Other,Engineer,Los Angeles,2021-10-20,Enterprise,Tablet,OnePlus,Model B,eSIM,No,High,PhD,6,German,Owned,Friend Referral,0.72,Rural,Yes,32
8cfbb7cb-d611-4a81-85f5-b4afff6d83e9,2025-12-29,CUST-555433,75,Female,Other,Los Angeles,2019-10-10,Enterprise,IoT Device,Apple,Model A,eSIM,No,High,Masters,3,French,Leased,Online Ad,0.91,Urban,No,20
7fbdf0f8-9be5-4ac9-a922-169f958400d1,2025-08-18,CUST-825250,20,Female,Artist,Chicago,2020-05-25,Prepaid,Feature Phone,Xiaomi,Model C,Physical,Yes,Low,High School,3,French,Owned,Social Media,0.23,Rural,Yes,26
