Record_ID,Date,Customer_ID,Call_Duration_Minutes,Number_of_Calls_Inbound_Outbound,SMS_Sent_Received,Data_Usage_GB,Data_Session_Count,Peak_Hour_Usage_Time,Streaming_Services_Accessed,International_Usage_Voice_Data,Wi_Fi_Offloading_Ratio,Hotspot_Usage_Yes_No,Hotspot_Usage_MBs_shared,Voice_over_IP_VoIP_Usage_Minutes,Data_Usage_by_App_Category,Peak_vs_Off_Peak_Usage_Ratio,Average_Call_Hold_Time_Seconds,SMS_Delivery_Success_Rate,Data_Throttling_Instances,Cloud_Service_Usage,Gaming_Data_Consumption_GB,Multi_Device_Usage_Patterns,Roaming_Data_Usage_by_Country
5b291bcd-6571-4c0e-ad47-201a91865d6c,2026-05-18,CUST-639005,248,1,145,48.84,9,20:00-22:00,Netflix,94.73,0.45,No,0,12,News,1.44,53,98.99,1,No,4.24,Single,N/A
a80217c3-82a0-42f1-88da-06a5e4cb09d8,2025-08-21,CUST-118099,263,36,164,40.38,19,18:00-20:00,YouTube,60.07,0.64,No,0,56,Gaming,1.57,25,97.81,5,No,2.88,Multiple,N/A
606bc18b-f1ae-4023-b393-a45a08f8674e,2026-01-04,CUST-806920,66,33,16,43.84,17,12:00-14:00,YouTube,46.58,0.13,No,0,57,Gaming,0.96,24,95.66,3,No,5.69,Single,N/A
b31099c2-5be1-4522-ae96-a1f3aeff2799,2025-10-28,CUST-526737,276,27,23,20.8,32,12:00-14:00,Spotify,56.6,0.58,No,5829,22,Streaming,1.89,31,96.13,1,Yes,5.81,Single,N/A
10147c7a-8c08-4adc-b444-6db41dce345c,2026-06-17,CUST-160595,224,27,91,46.2,34,08:00-10:00,Spotify,94.74,0.45,No,0,42,Maps,0.65,7,97.18,1,No,7.01,Single,N/A
488d97d4-826f-4f71-8da5-bfb53cf1e535,2025-12-22,CUST-549855,155,50,42,27.62,45,12:00-14:00,Netflix,25.68,0.51,Yes,0,27,Streaming,0.62,26,99.56,3,No,0.39,Single,N/A
d7eff972-2628-4470-a30c-01df941a659f,2026-05-09,CUST-240125,126,13,65,42.9,48,12:00-14:00,None,63.81,0.34,No,0,24,News,0.66,18,95.74,1,Yes,2.51,Single,N/A
f5a0ce10-d776-44c8-80e2-f21d78a8394f,2025-09-06,CUST-120963,293,10,82,37.3,11,08:00-10:00,Spotify,17.77,0.77,No,0,28,Maps,1.14,47,95.11,3,Yes,2.85,Multiple,N/A
9872b0de-303f-43c8-9ece-088069da17db,2025-11-07,CUST-944378,268,3,106,21.02,9,08:00-10:00,Spotify,87.98,0.44,Yes,0,7,Productivity,1.02,28,99.28,0,No,2.96,Multiple,Mexico
de8d65df-cffe-40e4-ac9d-2bc6438d3a4f,2026-01-17,CUST-254560,226,33,177,4.1,10,18:00-20:00,Netflix,52.8,0.41,No,0,6,Social,0.83,17,98.51,2,Yes,6.23,Multiple,N/A
ae9c852f-99f2-4a54-af23-f0c578a1c5cf,2025-08-13,CUST-992733,38,50,84,44.55,44,08:00-10:00,YouTube,3.88,0.43,No,899,21,Social,0.99,49,96.05,3,No,5.92,Single,UK
e1fa4558-f904-4665-baac-830de25d6ca1,2025-10-08,CUST-700895,75,44,140,6.89,43,08:00-10:00,None,33.33,0.88,No,0,3,Maps,1.78,53,99.15,1,No,0.33,Single,N/A
473889ed-fd91-43ed-a78a-a82e1327666b,2026-02-04,CUST-317797,281,49,119,30.85,30,18:00-20:00,Spotify,66.66,0.38,No,0,16,Productivity,0.73,27,95.5,2,No,9.81,Multiple,N/A
bb437e50-7bdc-4bb7-8ab5-41fa738212a5,2025-11-27,CUST-364803,178,3,81,14.74,37,20:00-22:00,Netflix,52.54,0.7,No,2926,52,Streaming,1.34,36,97.08,1,No,4.21,Multiple,N/A
410b0120-d66c-4410-94c4-98db6e1c6fb7,2025-12-21,CUST-232514,81,1,143,33.62,45,20:00-22:00,None,93.33,0.84,No,0,5,Maps,1.27,43,95.05,1,Yes,1.04,Multiple,N/A
6db7d31b-4ab0-431f-acea-5631641633c4,2025-11-27,CUST-693473,157,13,11,35.33,36,12:00-14:00,Netflix,38.79,0.55,Yes,0,5,Maps,1.85,31,98,3,No,8.33,Single,N/A
3d82657b-2a31-43e8-8edb-fea33e0a3460,2025-09-21,CUST-216442,277,24,186,16.27,31,12:00-14:00,Spotify,52.53,0.65,No,0,10,Gaming,1.91,37,95.83,1,No,4.91,Multiple,N/A
177eb7a8-a5e2-4ba8-8a7b-1cabfcc1b704,2025-09-08,CUST-554426,197,8,92,31.75,33,12:00-14:00,Spotify,29.22,0.4,No,0,21,Streaming,1.68,42,95.87,1,Yes,8.27,Multiple,N/A
0b0b48b3-b7f9-4e63-8ec9-f29cbb33911c,2026-02-05,CUST-617035,52,14,186,16.33,43,18:00-20:00,None,9.97,0.59,No,6874,40,News,1.35,18,99.34,0,No,2.94,Single,N/A
a5b7bcbd-5b16-4681-8c7a-61bba2eed845,2025-09-01,CUST-493715,80,26,9,39.72,5,12:00-14:00,Spotify,60.26,0.6,No,0,49,Maps,0.6,58,98.23,3,No,3.06,Multiple,N/A
d5d28ea1-9b06-43c8-865b-a7830bf561b6,2026-07-02,CUST-581471,277,36,145,40.49,31,18:00-20:00,YouTube,18.75,0.75,No,1936,48,Productivity,1,24,96.68,1,No,6.14,Multiple,N/A
46069d32-b90d-4771-bc90-c87e38ccafeb,2025-09-19,CUST-463046,284,41,103,43.37,45,08:00-10:00,None,64.8,0.63,No,5363,45,Streaming,0.69,22,98.68,3,No,2.16,Single,N/A
95f75a86-1ec0-453a-9fde-4f6278f1d558,2026-03-20,CUST-356613,42,19,72,35.77,48,20:00-22:00,Netflix,10.77,0.57,No,0,1,Gaming,1.51,55,99.62,3,No,9.76,Multiple,N/A
323e41ca-34b1-4a70-8a7e-d5aa2f598e57,2026-07-05,CUST-883269,201,33,194,25.73,23,20:00-22:00,Netflix,99.61,0.61,No,0,12,Maps,1.48,27,96.67,2,No,8.3,Multiple,N/A
9dead3e8-d879-4786-907e-9620da3bfe61,2026-03-10,CUST-638299,171,14,183,21.57,20,20:00-22:00,Netflix,42.93,0.68,No,0,58,Social,0.91,20,98.87,1,No,5.98,Single,N/A
b71ab2e8-a46a-4b22-b623-591efb92e19d,2025-09-29,CUST-331535,243,43,105,12.08,33,08:00-10:00,Spotify,89.01,0.52,No,0,44,Social,1.93,24,97.59,4,No,2.64,Single,N/A
edd5005c-2137-4666-8160-7f3e1d071595,2025-10-25,CUST-718915,212,6,67,48.74,34,08:00-10:00,Netflix,83.36,0.86,No,0,43,Maps,0.52,40,96.51,2,No,5.33,Single,N/A
26a71433-d37a-4a54-9630-444e3a15b042,2026-03-21,CUST-233970,13,27,62,11.85,24,18:00-20:00,YouTube,33.52,0.81,Yes,0,57,Social,0.83,47,96.22,5,No,0.55,Single,N/A
de216406-e272-4178-98dd-04a98a7745d7,2026-04-20,CUST-788445,92,3,52,46.33,20,20:00-22:00,Netflix,99.92,0.35,No,0,36,Maps,1.19,22,96.79,0,No,3.91,Single,N/A
d3cbd515-547e-4491-89b1-ca8fcccac489,2026-06-06,CUST-540270,34,48,167,48.98,13,20:00-22:00,Netflix,19.84,0.23,No,0,34,Productivity,1.53,14,95.27,3,No,8.07,Single,N/A
3edbc55b-330e-4aee-a272-bec9ebaf8f96,2025-10-25,CUST-861393,46,8,25,27.22,23,08:00-10:00,Spotify,19.76,0.46,No,0,55,Productivity,0.99,9,99.17,1,No,5.54,Single,N/A
4de70c67-093e-4f00-9b00-5182d35b22e0,2025-11-19,CUST-201034,223,8,97,17.84,41,18:00-20:00,YouTube,79.75,0.37,No,0,25,Gaming,1.52,56,99.42,3,No,4.76,Multiple,N/A
ca85a201-6049-43ec-aaa5-7e4ad2e91570,2026-03-23,CUST-996109,290,17,192,24.24,29,12:00-14:00,YouTube,52.34,0.3,No,0,15,Productivity,1.45,45,97.02,0,No,9.23,Single,N/A
f7c6cfd9-1738-4091-9c08-f9e29c842ca0,2026-01-08,CUST-465557,104,19,24,38.58,12,18:00-20:00,Spotify,41.56,0.16,No,0,41,Maps,1.21,9,96.05,4,Yes,9.17,Single,N/A
f3b5ce06-57b0-4474-85f4-bb8186534a3e,2026-07-23,CUST-889996,205,5,129,4.27,32,20:00-22:00,Netflix,34.37,0.55,No,6586,14,Maps,1.64,19,95.85,1,No,0.48,Single,N/A
e181e7b4-39b5-4631-9538-e02a23f705ee,2025-08-09,CUST-811997,21,20,164,16.18,22,18:00-20:00,YouTube,54.35,0.21,No,0,51,Maps,0.96,18,99.79,2,No,5.3,Multiple,N/A
f39db187-d0ee-4dba-9ae9-80e35897ed6a,2026-04-09,CUST-765104,25,13,32,32.98,32,08:00-10:00,Spotify,82.05,0.71,No,0,49,Streaming,1.74,35,95.93,2,No,5.48,Multiple,N/A
ce27d769-a127-4f2e-ab9e-ac7038910f17,2026-03-07,CUST-556586,68,22,35,42.56,27,20:00-22:00,Spotify,22.5,0.68,No,0,41,Gaming,1.01,59,95.94,4,Yes,2.83,Single,N/A
a9f91f07-740b-4f90-ad1c-26d1d3f8d1a1,2025-09-20,CUST-616385,279,21,190,25.06,17,20:00-22:00,Netflix,66.03,0.13,No,0,1,Gaming,1.39,39,97.33,5,Yes,3.51,Single,N/A
77b8c690-954e-466c-bac4-b7301859bceb,2026-06-17,CUST-952547,18,9,142,13.3,6,08:00-10:00,YouTube,4.46,0.31,No,0,31,News,1.75,58,98.61,2,No,4.99,Multiple,N/A
6f47033c-989f-452b-be74-a90250cde7cd,2026-05-18,CUST-179910,289,12,99,17.49,29,12:00-14:00,Netflix,85.05,0.3,No,0,9,Social,0.62,44,98.19,0,No,5.89,Multiple,N/A
a28d0050-afc6-4973-b58c-4c551472c46a,2025-10-28,CUST-752556,136,20,96,13.9,15,08:00-10:00,Netflix,73.82,0.7,No,0,54,Social,1.27,16,97.72,1,No,2.68,Single,N/A
5ac4ca0e-9b03-4b9e-9d35-7cb007f55a23,2025-10-11,CUST-789941,120,45,82,21.09,18,18:00-20:00,Netflix,52.75,0.17,Yes,0,9,Maps,1.34,24,97.83,1,No,6.47,Single,N/A
e92bfbb6-e8e6-4368-a851-354779b8e19c,2025-08-12,CUST-570401,198,5,174,47.38,23,20:00-22:00,Spotify,29.92,0.85,No,0,15,News,0.91,22,95.09,1,No,3.19,Single,N/A
e12403a0-c750-430a-89c0-a298ea7b9c6f,2025-08-06,CUST-906899,117,26,166,47.64,12,12:00-14:00,None,62.84,0.88,Yes,9692,23,Streaming,1.43,38,99.55,3,Yes,9.3,Single,N/A
f4e9038b-3d6f-4067-a12e-6ddaaab87a74,2026-03-29,CUST-558183,198,13,90,49.66,16,20:00-22:00,None,49.99,0.19,No,0,5,Productivity,1.42,57,96.95,3,No,6.89,Single,N/A
f229a89c-746e-425d-8dcb-4901071b3607,2025-10-02,CUST-152737,91,47,145,38.06,48,20:00-22:00,None,39.55,0.15,No,0,43,Social,1.09,30,99.97,0,No,2.25,Multiple,N/A
4e11e78d-b33d-4f4f-be7c-dccefeaeccab,2026-02-23,CUST-585361,56,35,98,35.83,25,20:00-22:00,YouTube,25.82,0.21,No,0,25,Productivity,1.36,29,97.52,3,No,7.36,Single,N/A
5ba0ef0e-f80a-4707-9783-5fc7d8c14884,2026-03-11,CUST-267849,53,28,161,43.64,48,20:00-22:00,Spotify,26.18,0.14,No,0,46,News,1.08,49,99.19,5,No,4.79,Single,N/A
8e713f18-ca88-4e7c-ad30-71bc744737d0,2026-07-15,CUST-898073,153,4,172,35.35,38,12:00-14:00,Spotify,87.4,0.11,No,0,29,Social,1.8,21,97.98,1,No,1.11,Single,N/A
6f07cfb9-5e8f-4a3c-8acf-6981b3f37b75,2026-02-04,CUST-614628,69,34,12,8.14,22,20:00-22:00,YouTube,45.98,0.58,Yes,0,19,Productivity,1.13,36,95.58,3,Yes,7.53,Single,N/A
f7a26f7a-ae68-4d10-9859-a4f80736fdc9,2025-12-20,CUST-582839,171,4,116,40.01,16,20:00-22:00,Netflix,44.93,0.38,No,0,6,Social,1.64,52,97.55,2,Yes,6.23,Multiple,N/A
1f2fb67f-59f5-4c6a-b555-281197bcdb79,2025-11-19,CUST-563200,102,19,78,33.52,35,20:00-22:00,Spotify,97.73,0.86,No,0,31,News,1.99,55,99.82,1,No,5.14,Single,N/A
fc1b541b-5c74-42e6-8e71-eaa55bc04f0a,2025-09-08,CUST-534973,79,10,39,35.57,31,12:00-14:00,Netflix,20.35,0.62,No,0,6,Gaming,0.83,6,98.98,4,Yes,1.31,Multiple,N/A
919cda02-3ddd-47a8-b390-1affebf0f794,2026-05-03,CUST-626157,118,6,58,35.78,21,18:00-20:00,None,1.73,0.64,Yes,0,57,Streaming,1.9,10,99.62,3,No,9.54,Multiple,N/A
eace992a-56fc-43da-b5ec-99fe19b349a9,2025-07-25,CUST-653404,21,45,117,6.97,14,18:00-20:00,YouTube,80.21,0.41,No,0,59,Maps,1.23,58,99.33,0,No,9.69,Single,N/A
cf6d614b-336e-492e-802d-644e5004091f,2025-11-29,CUST-959687,220,26,86,21.39,45,12:00-14:00,Netflix,28.95,0.8,No,0,32,Gaming,1.49,42,98.47,2,Yes,8.03,Single,Canada
c6f2b80f-e3f3-49b6-bd98-c080e394ae9d,2025-12-29,CUST-309432,185,46,64,46.18,28,20:00-22:00,Netflix,42.49,0.66,No,0,60,Gaming,1.24,14,99.12,3,No,1.73,Multiple,Canada
ca6af0f5-3eaf-46cb-9111-46d32a7ea925,2025-09-06,CUST-290155,252,19,87,13.98,7,18:00-20:00,YouTube,29.88,0.33,No,2714,57,Social,1.2,46,99.41,3,No,9.71,Single,N/A
d82ffc3c-88ca-4a01-92ec-8b5fa24035d3,2026-03-01,CUST-491577,264,44,163,16.91,11,18:00-20:00,Netflix,60.75,0.45,No,0,58,Maps,1.67,6,98.29,4,No,0.3,Multiple,N/A
f4a096d4-6ffa-45e9-9126-a385783e439d,2026-05-18,CUST-990950,42,30,30,4.84,34,12:00-14:00,None,37.07,0.31,No,9943,3,Streaming,0.95,40,97.23,5,No,8.6,Single,N/A
d12b366a-ad55-454e-94d8-98c45cbdc65b,2025-10-25,CUST-965718,238,50,106,49.62,18,20:00-22:00,YouTube,42.68,0.54,Yes,0,22,Gaming,0.83,23,98.45,1,Yes,5.11,Single,Germany
541ca1ff-8765-42a7-a198-e6a14c1a8e1b,2025-10-06,CUST-454534,294,5,73,49.22,50,12:00-14:00,YouTube,55.24,0.17,No,0,24,News,1.91,45,96.96,3,Yes,9.78,Multiple,N/A
44d21ec2-e286-4c45-bb35-88a78a735b11,2026-03-03,CUST-189182,51,3,45,4.61,15,20:00-22:00,Spotify,30.22,0.63,No,8203,18,Gaming,1.17,37,97.26,3,Yes,7.47,Multiple,N/A
3a090107-51be-406a-a5a5-59a1ac1be33f,2025-08-24,CUST-189286,63,17,81,21.84,41,20:00-22:00,None,17.23,0.82,No,0,57,Maps,0.68,27,95.43,0,Yes,2.02,Single,N/A
7a523018-e460-49ab-a3e1-583ce690c022,2026-03-03,CUST-558311,14,17,185,46.27,44,18:00-20:00,Spotify,21.22,0.64,No,0,16,Social,1.51,12,95.82,4,No,2.22,Multiple,N/A
a6568161-ff1b-4fbc-ad19-9ad6db13f695,2025-09-12,CUST-992333,233,46,76,6.18,7,12:00-14:00,None,16.94,0.18,No,0,41,Productivity,1.85,52,97.43,1,No,6.74,Single,N/A
9d4f4966-b78a-4341-95a0-73b651d11219,2025-10-20,CUST-902767,154,1,97,4,41,12:00-14:00,YouTube,76.64,0.86,No,0,25,Social,1.88,57,99.91,4,No,5.05,Single,N/A
52e2095a-6bae-4260-a4a6-9178dd17dc85,2025-12-15,CUST-773315,192,38,100,20.71,21,08:00-10:00,Spotify,98.12,0.16,Yes,0,58,News,1.15,51,98.06,5,Yes,2.91,Single,N/A
2f26fb9f-a5ea-4cce-96a3-3815b4efbd68,2026-07-14,CUST-808731,151,41,96,20.95,13,12:00-14:00,Netflix,47.82,0.75,No,0,37,Streaming,0.9,58,95.29,2,No,5.66,Single,N/A
6c1f2446-7888-4b41-84ee-0715b48c4ef0,2026-02-20,CUST-592668,229,12,34,5.9,36,20:00-22:00,None,9.2,0.73,No,0,36,Gaming,0.64,23,98.07,4,No,9.72,Multiple,N/A
03e80fec-3b1f-48a4-939b-771531a8bf10,2025-12-18,CUST-567116,108,17,159,11.55,5,08:00-10:00,Netflix,25.04,0.78,Yes,0,54,Maps,1.84,13,98.49,4,Yes,0.89,Multiple,N/A
c7623ddf-bc5e-46e8-b2b1-6fa694cfbe6e,2025-09-29,CUST-635265,123,20,13,15.21,36,18:00-20:00,YouTube,33.99,0.85,No,0,37,Streaming,0.94,20,98.29,3,No,8.56,Single,N/A
6584eb50-d76a-4158-88d1-9e9e6643b1b1,2026-01-25,CUST-190588,72,50,98,39.68,31,18:00-20:00,Spotify,0.84,0.33,No,0,12,Streaming,1.55,13,97.3,1,No,4.44,Single,N/A
ff7eb417-4c66-42fb-b2b3-57885490e53b,2026-04-14,CUST-598685,117,47,76,13.31,37,08:00-10:00,Netflix,40.95,0.45,No,0,5,Streaming,0.67,17,97.04,0,No,8.28,Multiple,N/A
6ca99192-9b40-4f28-9ab3-99f3ca531a3d,2025-11-04,CUST-677853,46,43,43,33.73,44,12:00-14:00,Spotify,96.49,0.21,No,0,46,Social,0.52,15,96.44,1,No,5.78,Multiple,N/A
179a5991-e093-497b-a875-1858a5b11b87,2025-08-15,CUST-625383,290,41,105,45.96,40,12:00-14:00,YouTube,89.02,0.29,No,0,30,News,0.95,30,97.02,1,Yes,0.5,Single,N/A
a057c83e-1966-4c3f-94d6-e5ac23d476b4,2025-09-14,CUST-836828,283,19,83,21.52,41,20:00-22:00,None,38.42,0.34,No,0,33,Maps,1.22,56,97.88,3,No,3.82,Single,N/A
b157cd91-5b3b-419a-ae4a-59b3f43e7c33,2025-10-25,CUST-667984,264,45,195,36.28,13,08:00-10:00,None,1.43,0.89,No,0,31,Streaming,0.84,6,97.46,1,No,9.53,Single,N/A
4a2620b1-0e8d-42b7-ae1e-2f74bbd35d3c,2026-01-22,CUST-521147,33,29,126,40.15,31,20:00-22:00,None,80.72,0.42,No,0,42,Productivity,1.4,32,96.36,2,No,4.73,Multiple,N/A
d058fe1e-7200-4668-be6e-47f50c0708a4,2025-12-26,CUST-950015,33,15,114,25.71,48,08:00-10:00,None,2.28,0.22,No,0,42,Productivity,0.98,37,95.53,2,No,1.35,Single,N/A
116082b9-75d6-43b8-b1de-6cbbc4c2b88b,2026-02-15,CUST-855463,176,26,55,7.22,8,20:00-22:00,Spotify,12.52,0.5,No,0,23,Maps,1.11,47,95.32,3,No,1.03,Multiple,N/A
35c2bbad-a2a4-40e6-a6fd-53062ede913e,2025-11-09,CUST-613299,44,10,180,41.86,38,18:00-20:00,YouTube,6.33,0.38,No,0,16,Productivity,1.54,7,98.89,1,Yes,1,Single,N/A
ebeaa8bd-585b-4dc8-92f0-ae7fdd98c2ff,2025-11-22,CUST-658085,277,13,131,38.6,15,08:00-10:00,YouTube,6.76,0.18,No,0,27,Productivity,0.72,38,98.05,1,No,5.53,Single,N/A
f23b847f-8f3f-4c58-a313-a73b916842bc,2025-09-29,CUST-511310,29,35,81,46.14,21,18:00-20:00,YouTube,89.43,0.86,No,0,55,Maps,1.86,22,95.94,3,No,6.6,Multiple,N/A
bfa32cf6-e8ff-4f6d-8935-8442523d19b8,2026-07-08,CUST-823276,282,3,185,29.9,43,12:00-14:00,None,50.25,0.89,No,0,30,Maps,1.7,56,96.51,5,No,3.21,Multiple,N/A
0be976b9-b039-4dee-a788-1d4442e650fd,2025-12-20,CUST-542034,203,25,188,42.4,22,08:00-10:00,Netflix,34.02,0.35,No,0,9,Social,0.58,47,99.07,3,No,1.77,Single,France
e2e14d85-6335-4357-8b11-c714f42596ab,2026-02-19,CUST-810493,50,33,70,45.56,36,08:00-10:00,Netflix,74.04,0.57,No,0,26,Social,1.06,55,99.77,3,No,7.36,Single,N/A
ea5a0841-2280-4da7-922d-3bfd9e5046c2,2025-09-11,CUST-882315,231,11,94,49.48,32,18:00-20:00,Spotify,30.76,0.74,Yes,0,21,Social,1.21,45,95.96,1,Yes,9.02,Multiple,N/A
ac9666df-0b39-4b4c-a08d-2a6dedace3ed,2026-05-16,CUST-774120,90,4,177,22.06,39,08:00-10:00,Spotify,61.8,0.89,No,0,48,News,0.99,11,95.36,4,Yes,9.81,Multiple,N/A
aedcd4a1-07b7-44ec-a2ea-c1804a0be78f,2025-11-28,CUST-687224,51,11,113,42.98,30,20:00-22:00,None,16.86,0.76,No,0,58,Social,1.13,54,96.56,2,Yes,9.34,Single,N/A
e26dbf36-d857-4d2c-9864-65510ea32380,2025-09-22,CUST-963281,130,24,32,32.78,44,20:00-22:00,YouTube,52.57,0.51,No,0,42,News,1.93,56,97.54,1,Yes,3.76,Multiple,N/A
01a9e02e-8249-40a8-9b31-97837b25f9e1,2026-04-21,CUST-880083,192,39,182,16.8,32,08:00-10:00,Netflix,74.85,0.59,Yes,6889,49,Productivity,1.89,55,99.37,1,Yes,2.47,Single,N/A
5ccec6a0-1bd4-4fe4-bc46-b1fc05e73897,2025-10-18,CUST-683423,212,3,171,21.39,44,08:00-10:00,Spotify,64.78,0.69,No,0,46,News,1.73,13,95.55,4,No,3.26,Single,N/A
8ca1a284-0791-46bf-be19-36b02c9a26a2,2026-03-11,CUST-487854,265,37,73,32.88,39,12:00-14:00,None,37.93,0.49,Yes,0,37,Gaming,0.56,41,97.4,2,No,0.38,Multiple,N/A
af7b7c70-e067-4591-a3a7-6efc409e17f0,2025-11-26,CUST-681130,144,12,187,0.77,19,18:00-20:00,Netflix,82.56,0.72,No,0,52,Gaming,0.93,58,95.8,3,Yes,2.17,Single,N/A
1846b909-2ed5-416b-a214-ce65efa7a054,2026-06-22,CUST-995180,57,19,3,7.62,24,08:00-10:00,None,75.5,0.32,No,0,21,Productivity,1.66,21,97.69,2,No,1.97,Multiple,N/A
305bbf77-7182-49f1-b458-88671c33824e,2025-10-24,CUST-959082,291,32,106,15.57,20,08:00-10:00,Spotify,58.55,0.29,Yes,0,39,Streaming,1.67,51,98.97,5,No,7.31,Single,N/A
0b37e5c5-c922-4fd9-8c3d-9fd05e64f788,2026-05-13,CUST-899691,69,46,47,32.95,36,18:00-20:00,None,64.09,0.78,No,0,21,Gaming,1.25,30,99.66,1,No,8.82,Single,N/A
b7eb07a9-4ed4-44ca-aadc-11dd8be3491f,2026-05-10,CUST-460944,168,20,129,39.03,30,12:00-14:00,YouTube,42.37,0.86,No,0,51,Gaming,1.21,23,95.58,2,Yes,2.91,Single,Japan
b9866f9c-0c61-4ae7-a9fb-ef621a284454,2025-11-19,CUST-999312,258,17,84,25.68,14,12:00-14:00,None,30.8,0.16,No,0,18,Streaming,1.14,28,97.33,4,No,4.43,Multiple,N/A
30790305-1f9d-4262-a164-2235fb01dddc,2025-12-02,CUST-832500,279,27,187,4.89,7,12:00-14:00,YouTube,18.01,0.79,No,0,55,News,0.72,20,95.32,5,No,5.07,Single,N/A
f7fddc73-7640-4a89-baff-e1bbdd6284c2,2025-09-12,CUST-281661,159,5,198,13.39,8,20:00-22:00,Spotify,30.56,0.49,No,0,37,Maps,1.38,5,97.73,0,No,6.92,Multiple,N/A
3d5f738e-2ca8-4ed3-973c-70283f9ba91e,2026-03-31,CUST-175515,11,35,191,40.56,40,12:00-14:00,Netflix,51.92,0.73,No,0,37,Streaming,1.92,14,98.24,3,No,1.98,Single,UK
321e6632-ade0-4e9b-ad66-04bfab738881,2025-08-07,CUST-907254,206,3,70,31.8,22,12:00-14:00,Spotify,92,0.3,Yes,0,54,Social,1.99,23,99.16,2,No,0.81,Single,N/A
02a56e64-b0cf-465e-8882-8d658b58ad2f,2026-02-10,CUST-590881,91,32,120,17.04,22,18:00-20:00,Spotify,71.89,0.79,No,0,53,Productivity,1.53,28,95.53,0,Yes,8.84,Single,N/A
7b26c45b-1db0-4b31-903e-239a3ac37770,2026-01-07,CUST-669609,293,16,79,47.09,40,08:00-10:00,Spotify,39.4,0.11,No,0,16,News,1.23,23,98.23,2,No,6.9,Multiple,N/A
64874c06-e108-4418-8658-7d38c2d92d74,2025-12-31,CUST-105317,149,25,114,18.66,13,20:00-22:00,Netflix,58.6,0.69,No,0,10,Social,0.6,54,98.29,4,Yes,3.1,Multiple,N/A
4fa7e0c2-0748-4ce1-82e6-a4a45ac800bb,2026-06-15,CUST-349082,114,49,162,38.16,19,12:00-14:00,YouTube,38.85,0.69,No,0,25,Social,1.52,40,99.7,2,No,0.56,Single,N/A
b1d37239-e584-4a5d-9ab9-4522aee81ede,2026-03-20,CUST-626170,276,36,3,6.27,7,20:00-22:00,Netflix,98.41,0.47,No,0,38,Social,1.49,7,97.91,2,No,2.27,Single,N/A
4f8f323e-e2a1-4007-bb5c-d2f27cfebb5d,2025-09-11,CUST-582699,62,48,156,34.45,11,12:00-14:00,Spotify,2.65,0.44,No,0,21,News,0.86,6,98.37,2,No,6.06,Multiple,N/A
e91f1c37-e277-485b-846e-9b3b5d9e926a,2026-04-26,CUST-795266,54,24,98,10.31,32,12:00-14:00,None,75.78,0.62,No,0,59,Streaming,0.89,17,99.36,0,Yes,1.8,Single,N/A
cef2f738-c9b4-41e4-abd9-da553a06d549,2026-02-11,CUST-527522,44,40,5,7.36,38,08:00-10:00,YouTube,99.72,0.5,No,0,1,Gaming,0.97,27,99.16,2,No,6.59,Single,N/A
d0c15c4b-9dd2-4080-b3c9-358b410dca91,2026-02-09,CUST-612119,201,17,115,33.33,21,12:00-14:00,None,56.76,0.1,Yes,2039,26,Productivity,0.72,13,99.23,1,No,8.4,Single,N/A
6acdf79e-ead9-4dcc-ab17-c12ff0647bf5,2026-03-01,CUST-184046,52,13,90,46.21,23,08:00-10:00,YouTube,96.11,0.6,No,0,45,News,1.05,20,99.44,5,Yes,9.74,Single,N/A
31a222fa-d48a-40f3-abd5-f1f6902528dd,2026-05-31,CUST-451024,57,45,193,44.71,50,18:00-20:00,None,53.03,0.43,No,0,48,Social,1.56,37,99.46,4,No,5.18,Single,N/A
cff31997-3cce-4d7c-98b7-97860373a8a4,2025-11-23,CUST-155620,280,48,59,32.6,31,08:00-10:00,Netflix,26.44,0.59,No,0,7,Streaming,0.84,9,95.59,2,No,5.41,Single,N/A
7accc572-7f25-4bd8-b4ae-e2cacf8bd7c0,2025-08-02,CUST-123734,227,43,124,18.65,32,20:00-22:00,None,12.85,0.17,No,0,9,Social,1.64,14,98.98,5,No,8.12,Single,N/A
2d70fa9d-5627-43f9-b5b9-b89c15a2f503,2025-09-09,CUST-829908,179,43,75,41.21,45,12:00-14:00,Spotify,18.07,0.25,No,0,22,News,0.83,51,95.22,3,No,0.02,Single,N/A
90e128da-2580-40cc-8fe1-5ccebdba8548,2025-10-05,CUST-453145,72,5,59,40.2,18,20:00-22:00,Netflix,84.38,0.26,No,0,53,Streaming,1.25,35,96.66,4,No,6.11,Single,N/A
5832ecd0-8682-4e34-8d09-00e6481632ba,2025-12-17,CUST-744312,24,49,54,10.98,49,18:00-20:00,YouTube,86.44,0.29,No,0,12,News,0.71,60,99.57,4,Yes,0.43,Single,N/A
16d985b5-dbb1-4a7e-8470-ff5e652379e5,2025-11-05,CUST-526914,212,22,36,19.26,41,20:00-22:00,None,84.44,0.19,No,0,5,Maps,1.62,6,96.69,4,No,7.03,Single,N/A
c069aa93-31ce-4d5f-94c3-58b2e4d7096c,2026-01-08,CUST-618522,124,46,187,22.54,19,18:00-20:00,Spotify,92.54,0.81,No,0,54,Gaming,1.65,57,98.04,0,No,5.67,Multiple,N/A
