Record_ID,Date,Customer_ID,Plan_Type,Plan_Tier,Subscription_Status,Monthly_Plan_Cost,Contract_Duration_Months,Auto_Renew_Enabled,Discount_Applied,Number_Ported_from_Another_Operator,Roaming_Enabled,Last_Plan_Change_Date,Add_On_Services_Subscribed,Plan_Customization_Level,Payment_Method,Loyalty_Program_Enrollment,Bundle_Discount_Utilization_Rate,Plan_Downgrade_Upgrade_Frequency,Contract_Early_Termination_Rate,International_Plan_Enrollment_Rate,Subscription_Pause_Requests
eab2c74b-e4dc-40c4-83fa-2e5c56df9cd4,2026-05-04,CUST-191133,Voice,Family,Cancelled,80.98,27,No,No,No,No,2026-01-16,None,Tailored,Mobile Wallet,No,0.77,1,3.31,39.19,1
bed271c1-a13f-46cf-afe7-67d5cc5f3699,2026-07-17,CUST-389080,Bundled,Premium,Suspended,38.05,12,Yes,No,No,No,2026-01-25,International Calls Pack,Standard,Credit Card,No,0.86,1,2.33,7.39,2
deb44717-f316-46a1-8092-0f613fea864a,2026-01-17,CUST-523654,Voice,Basic,Active,33.58,16,Yes,Yes,No,No,2025-08-04,None,Standard,Mobile Wallet,Yes,0.89,2,3.96,46.88,0
c086b942-9301-4219-9ef8-ba2f9ea1d2e3,2026-01-31,CUST-586897,Bundled,Enterprise,Cancelled,82.89,15,No,No,No,No,2025-09-26,Premium Streaming,Tailored,Direct Debit,Yes,0.95,2,4.57,26,1
637035a9-9616-4aa5-927d-bec6d1aab486,2026-02-03,CUST-911096,Voice,Enterprise,Cancelled,112.39,18,Yes,No,No,No,2026-05-21,International Calls Pack,Standard,Direct Debit,Yes,0.87,1,4.43,49.36,0
60f968ed-1140-4cd4-aa56-0a2af0737f2c,2026-06-22,CUST-421162,Voice,Family,Active,31.49,32,No,No,No,No,2025-11-04,Voicemail,Tailored,Mobile Wallet,Yes,0.73,1,3.62,39.22,2
e8eb7b3a-e124-45fc-9ce4-00f21c867507,2025-12-14,CUST-819096,Bundled,Family,Active,83.58,33,Yes,No,Yes,No,2025-08-17,None,Standard,Credit Card,Yes,0.98,2,1.16,23.24,1
2f445a19-f35b-4a16-ae8a-c57b75370a55,2026-05-29,CUST-842314,Voice,Family,Active,85.66,32,No,No,No,No,2026-05-30,None,Tailored,Credit Card,No,0.88,1,4.17,32.43,1
c41ac7df-6140-4350-bb31-6bc1a0a2b015,2025-09-21,CUST-611156,Data,Basic,Suspended,84.75,28,Yes,Yes,No,Yes,2026-03-22,None,Tailored,Mobile Wallet,Yes,0.92,2,4.63,8.96,0
22fb0237-b104-4657-952e-8e89ed6be495,2026-07-15,CUST-448141,Bundled,Premium,Cancelled,49.62,22,Yes,Yes,No,No,2026-04-14,None,Tailored,Mobile Wallet,Yes,0.87,2,1.78,36.86,2
e5bc1b7a-93f6-422e-b9cf-347f7e6c179a,2025-12-03,CUST-397079,Bundled,Basic,Suspended,105.73,31,Yes,No,Yes,No,2025-10-08,Cloud Storage,Tailored,Direct Debit,No,0.73,0,2.65,15.79,1
94810138-58d3-4af1-af48-f83d17077851,2025-09-25,CUST-874120,Voice,Enterprise,Suspended,54.01,13,No,No,No,Yes,2026-05-11,None,Standard,Credit Card,Yes,0.52,1,4.01,8.88,1
f91fa188-9d29-489c-a38d-f0b196895112,2025-08-22,CUST-614515,Data,Family,Suspended,89.62,24,No,No,No,No,2026-01-19,None,Standard,Credit Card,No,0.56,0,3.65,48.3,1
26746182-31f5-4e2b-b02e-c9ce2b873b9f,2026-07-16,CUST-283730,Data,Premium,Suspended,49.66,33,Yes,Yes,No,No,2026-02-15,International Calls Pack,Tailored,Direct Debit,Yes,0.96,3,3.21,24.26,2
7c1037e0-5f0c-443f-be65-f11f3ec40bd8,2025-12-16,CUST-469726,Data,Basic,Active,144.41,18,Yes,Yes,No,No,2026-03-23,Cloud Storage,Standard,Mobile Wallet,No,0.91,2,1.94,28.34,2
91c4f204-c576-4f71-96c5-ae5b57cef172,2026-05-23,CUST-859516,Voice,Family,Cancelled,142.14,20,Yes,No,No,Yes,2025-08-13,Premium Streaming,Standard,Credit Card,No,0.58,1,2.62,36.97,1
aec26ec6-e586-4dfa-a3f3-dcae914020fe,2026-03-31,CUST-153406,Voice,Enterprise,Suspended,124.77,14,Yes,Yes,No,No,2026-07-12,Voicemail,Standard,Credit Card,Yes,0.99,3,1.79,20.74,1
ff29ea52-b071-4cf5-ad29-cc5f8cfb899b,2026-02-24,CUST-689791,Voice,Premium,Active,125.29,35,Yes,Yes,No,No,2026-03-24,None,Tailored,Mobile Wallet,Yes,0.63,2,3.67,48.87,0
c05a2170-df66-4450-918a-b5fd419936f8,2025-10-20,CUST-862754,Data,Premium,Active,72.96,35,Yes,No,No,No,2026-07-05,None,Tailored,Direct Debit,No,0.96,2,0.32,26.56,1
2e210272-703f-4c78-8038-0ac549bf7568,2025-11-26,CUST-491664,Data,Enterprise,Cancelled,131.52,17,Yes,No,Yes,No,2026-01-06,None,Standard,Credit Card,Yes,0.81,1,2.16,28.64,0
8d063d75-354d-4e3a-90fa-d03f09db2b64,2026-03-10,CUST-426038,Data,Premium,Cancelled,144.55,15,Yes,Yes,No,Yes,2025-12-24,None,Tailored,Mobile Wallet,No,0.62,1,4.22,25.35,1
94d2e0d0-7fd9-48ac-a10a-339ab340cfe2,2026-04-19,CUST-318775,Voice,Family,Suspended,55.84,17,No,No,No,No,2026-05-13,International Calls Pack,Tailored,Mobile Wallet,No,0.67,3,2.37,40.17,0
6669529f-98a6-43b3-aed8-321c0ceb549c,2026-07-22,CUST-451673,Bundled,Premium,Cancelled,55.58,24,No,No,No,Yes,2026-07-17,None,Tailored,Mobile Wallet,Yes,0.84,1,1.98,42.35,1
486ffe0a-bffe-4c5a-8068-ec9d2fe912cb,2025-09-08,CUST-639134,Bundled,Basic,Cancelled,128.01,26,Yes,Yes,No,No,2025-12-11,None,Tailored,Credit Card,No,0.51,1,4.95,6.26,1
7b891564-8807-46eb-a67f-637913001534,2025-10-09,CUST-368672,Voice,Basic,Suspended,61.31,15,Yes,Yes,No,No,2025-12-08,Voicemail,Standard,Direct Debit,Yes,0.97,1,3.97,36.73,1
39e97007-ba6a-4df1-b48e-047a8c0f7687,2026-02-11,CUST-149419,Data,Enterprise,Cancelled,145.68,22,Yes,Yes,No,No,2025-12-16,None,Tailored,Direct Debit,No,0.88,2,2.18,27.73,2
11a1266c-d1c9-43f1-9585-6012713745b2,2025-12-24,CUST-511440,Data,Family,Suspended,136.53,29,No,No,No,Yes,2025-09-19,None,Tailored,Mobile Wallet,Yes,0.53,2,2.57,41.67,1
46a52605-c3db-4ecc-84f7-1dc9abb16482,2025-10-05,CUST-529927,Data,Premium,Cancelled,93.09,30,Yes,Yes,No,No,2025-08-13,None,Tailored,Direct Debit,Yes,0.72,1,0.64,47.51,2
9d56e7c6-462c-46ff-8ddb-948c740b6bfe,2026-01-17,CUST-266301,Bundled,Family,Cancelled,33.73,20,No,No,No,Yes,2025-10-28,Premium Streaming,Tailored,Direct Debit,Yes,0.53,2,0.62,6.44,0
8d8ae108-8b99-4c51-9e5a-2ac28b062336,2026-05-10,CUST-492433,Bundled,Family,Cancelled,104.58,26,Yes,No,No,No,2026-04-02,None,Standard,Credit Card,Yes,0.65,2,1.61,22.37,2
b7606af6-3fdb-4ed8-94b7-990dc5c30205,2026-07-24,CUST-869608,Bundled,Family,Suspended,99.08,30,Yes,No,No,No,2026-06-13,None,Standard,Credit Card,Yes,0.68,3,0.47,8.99,1
825e8072-b133-4b0c-ac01-b975d7a70cf4,2025-09-13,CUST-651914,Bundled,Premium,Suspended,125.38,19,Yes,Yes,No,No,2026-06-08,Premium Streaming,Tailored,Credit Card,Yes,0.78,1,3.05,42.57,0
a494c7bc-8402-4b00-9e35-96b59703a958,2025-09-22,CUST-147888,Voice,Basic,Cancelled,74.51,33,Yes,No,No,No,2026-05-02,None,Tailored,Mobile Wallet,Yes,0.67,2,1.91,47.69,0
04c74c67-3cc2-49a2-b8b5-eecfe95756c7,2025-10-03,CUST-586687,Voice,Enterprise,Active,27.34,14,Yes,Yes,Yes,No,2025-09-13,Premium Streaming,Standard,Direct Debit,No,0.75,2,4.93,21.86,0
7bf58d41-0f15-4c1e-9038-16a6a2d3ee4b,2026-04-14,CUST-382680,Bundled,Family,Active,136.19,19,Yes,Yes,No,Yes,2026-04-10,None,Tailored,Credit Card,Yes,0.83,2,2.91,33.3,2
fa6db3cf-4d6d-4979-9e54-eb0f46a991a5,2026-01-13,CUST-323269,Data,Family,Cancelled,89.12,19,No,No,No,Yes,2026-06-11,None,Tailored,Direct Debit,Yes,0.8,1,0.19,15.63,2
b38069c1-149d-4ecb-8e83-451425ca2850,2026-07-06,CUST-306223,Voice,Premium,Cancelled,107.19,19,Yes,No,No,No,2025-11-28,None,Standard,Direct Debit,Yes,0.99,2,0.41,49.98,0
5f10fe67-f927-4ca5-a081-1eac2d83049d,2025-12-31,CUST-261081,Bundled,Family,Suspended,48.22,29,Yes,Yes,No,No,2025-10-02,None,Tailored,Direct Debit,Yes,0.86,3,0.84,49.35,0
90681bca-5805-4095-8a76-2121752d2e24,2025-12-05,CUST-503059,Bundled,Family,Suspended,20.51,32,Yes,No,No,No,2025-09-01,Cloud Storage,Tailored,Credit Card,Yes,0.58,0,3.13,23.78,2
3caaf022-66b3-4d2a-b8af-29ac89804aa9,2026-02-07,CUST-485029,Voice,Family,Cancelled,35.27,27,Yes,No,No,No,2026-06-01,Cloud Storage,Standard,Credit Card,No,0.56,0,3.91,42.08,0
09a71d45-65b5-4395-91d3-2de8a4922365,2026-04-19,CUST-761557,Voice,Family,Suspended,83.18,34,No,No,No,Yes,2026-05-03,Premium Streaming,Standard,Mobile Wallet,No,0.8,1,0.28,36.34,1
1bc5d900-257d-4917-a48d-87c910e2be77,2025-12-12,CUST-731424,Bundled,Family,Cancelled,28.46,20,Yes,Yes,No,Yes,2026-03-05,International Calls Pack,Standard,Credit Card,No,1,1,2.19,40.8,1
74bbe4e6-ad1f-4df0-ae31-22f3f6196e1e,2026-01-29,CUST-619795,Bundled,Enterprise,Active,119.41,16,Yes,No,No,No,2025-12-08,None,Standard,Credit Card,Yes,0.57,2,1.91,13.38,1
b6dfcc26-a57c-47b9-804d-99c4dc6bf8b2,2025-12-20,CUST-345073,Data,Family,Cancelled,87.97,29,Yes,No,No,No,2025-08-07,International Calls Pack,Standard,Mobile Wallet,No,0.71,1,0.61,20.19,1
12ce3778-2d6e-485f-a7f1-d50ac4aad25a,2025-08-06,CUST-691278,Voice,Enterprise,Suspended,20.49,18,Yes,Yes,No,Yes,2025-08-03,International Calls Pack,Tailored,Credit Card,Yes,0.57,2,1.7,27.46,0
d51acb87-7450-43e9-a30b-e1d76562f728,2026-07-14,CUST-422545,Voice,Family,Suspended,126.67,13,Yes,No,No,No,2026-06-02,None,Standard,Credit Card,Yes,0.78,3,3.92,8.18,1
89eeca04-6910-45d5-af80-25c808d1c9ec,2025-10-25,CUST-656022,Bundled,Enterprise,Active,114.01,33,No,No,Yes,No,2026-05-16,International Calls Pack,Tailored,Direct Debit,No,0.76,1,4.45,30.69,0
1cc7b7ba-4387-419d-ab66-8ffc9cb5af47,2026-05-18,CUST-534633,Voice,Family,Active,58.28,13,No,No,No,No,2026-03-15,None,Tailored,Direct Debit,No,0.52,2,4.51,44.46,0
4fdf1ff9-3c71-4965-aa5e-20d0439e070c,2025-12-23,CUST-624906,Data,Premium,Active,56.39,29,Yes,No,No,No,2025-11-24,None,Standard,Direct Debit,Yes,0.85,3,4.79,24.64,1
41fb2a38-887a-4142-b4b0-5378438ddc74,2026-05-15,CUST-702013,Data,Basic,Active,116.12,14,No,No,No,No,2026-05-12,Cloud Storage,Tailored,Mobile Wallet,Yes,0.85,1,4.62,27.31,1
f75a5c94-666e-4af8-96d9-c912feaa73cd,2026-02-12,CUST-515857,Voice,Enterprise,Active,54.48,24,Yes,No,No,No,2026-04-13,Voicemail,Standard,Direct Debit,Yes,0.87,2,0.28,6.5,1
ef7f2165-e8c7-41d0-80bd-4d4bbc8ac911,2026-02-12,CUST-763063,Voice,Family,Suspended,55.05,25,Yes,Yes,No,No,2025-09-23,None,Standard,Credit Card,Yes,0.91,1,1.9,33.44,0
9d4d7df2-f466-4780-9c43-668217c97946,2025-12-30,CUST-936646,Voice,Basic,Suspended,33.34,27,No,Yes,No,Yes,2026-06-10,Premium Streaming,Standard,Credit Card,Yes,0.84,3,2.03,27.13,0
8830f00f-851e-4899-94d7-33274ef643b4,2025-08-28,CUST-782772,Data,Family,Cancelled,127.12,33,Yes,Yes,No,No,2026-07-19,None,Tailored,Direct Debit,Yes,0.88,2,3.97,34.47,1
88b4583e-7c60-4c6c-bb98-62c1e94124b8,2025-08-28,CUST-457675,Bundled,Basic,Cancelled,132.78,31,Yes,No,Yes,No,2025-09-09,None,Tailored,Credit Card,Yes,0.86,2,2.74,32.4,1
2ea3011b-f7b1-4b10-8372-9a74f42a4ead,2026-02-16,CUST-363383,Voice,Basic,Suspended,124.51,26,Yes,No,No,No,2025-09-04,None,Tailored,Direct Debit,Yes,0.72,2,2.83,26.15,2
6189a6b3-3b95-4402-9cd4-e88c022ea9dc,2025-12-02,CUST-741350,Data,Family,Active,123.02,19,Yes,No,No,No,2026-06-27,None,Standard,Mobile Wallet,No,1,0,4.47,32.53,1
03d9438c-ab00-454b-ab1a-96173cb3ad25,2025-08-10,CUST-473564,Data,Enterprise,Active,29.8,22,Yes,Yes,No,No,2025-08-14,None,Tailored,Credit Card,No,0.64,2,0.85,11.46,1
fb1d914c-9c6d-4b9b-9cca-fac2c52b19f5,2025-08-30,CUST-337171,Voice,Enterprise,Cancelled,120.99,14,Yes,Yes,No,No,2026-02-05,Voicemail,Standard,Direct Debit,No,0.89,0,2.74,46.4,0
4c15fe6d-0707-4b2f-9832-7b2e62c9bf74,2026-02-23,CUST-341537,Bundled,Basic,Cancelled,115.92,29,Yes,No,No,No,2025-10-25,None,Tailored,Direct Debit,Yes,0.8,1,3.09,31.57,2
2c580c9a-d8ac-4be9-9e35-c8c89a9fb0c5,2025-11-30,CUST-296050,Data,Enterprise,Suspended,104.91,18,Yes,No,No,No,2025-11-18,Premium Streaming,Standard,Credit Card,Yes,0.94,1,4.71,46.71,1
37257cff-118c-49d4-bf6b-c8ea8f1d20cc,2026-05-21,CUST-900390,Voice,Basic,Suspended,110.39,23,Yes,Yes,No,No,2025-11-29,International Calls Pack,Tailored,Mobile Wallet,No,0.82,1,3.86,30.23,0
e51c855e-d5a6-4f05-81d7-f5134caae866,2025-10-17,CUST-892316,Bundled,Basic,Active,20.54,18,Yes,No,No,No,2025-08-21,Premium Streaming,Standard,Credit Card,Yes,0.65,1,1.1,14.12,1
84099338-1e38-4bb4-843f-661534d6878e,2025-11-30,CUST-512312,Data,Basic,Cancelled,144.72,19,Yes,Yes,No,Yes,2026-05-26,None,Standard,Direct Debit,No,0.91,3,3.78,19.25,0
3238f710-e81b-40b9-b419-1b9fda159f26,2026-01-27,CUST-188222,Voice,Basic,Cancelled,98.64,15,Yes,No,No,Yes,2025-11-20,Cloud Storage,Standard,Mobile Wallet,Yes,0.89,1,4.62,42.67,1
bfdb6dec-afc4-4ca6-85dc-69d789ab4e70,2026-06-16,CUST-827429,Voice,Enterprise,Suspended,93.75,26,Yes,Yes,No,No,2026-07-23,None,Tailored,Mobile Wallet,Yes,0.79,1,3.36,46.04,1
e49ad31a-2f95-479b-9836-f1a8de9cc806,2026-04-24,CUST-160133,Voice,Enterprise,Suspended,116.78,24,No,No,No,No,2025-09-19,International Calls Pack,Standard,Credit Card,No,0.51,0,2.19,6.46,1
55b273c9-9b2c-43f4-85b7-04da22354faa,2026-07-20,CUST-104427,Data,Basic,Suspended,134.68,20,No,Yes,No,No,2026-05-31,Cloud Storage,Standard,Direct Debit,Yes,0.77,2,0.67,30.71,2
e74da161-d9a6-4f32-8319-e3e1fff58b6f,2026-05-30,CUST-704415,Data,Premium,Cancelled,107.15,23,Yes,No,No,No,2025-09-01,None,Standard,Credit Card,No,0.74,2,2.03,25.63,1
fb730a4e-f8d0-467d-960c-cfd655b7d384,2025-09-09,CUST-239160,Data,Premium,Suspended,117.75,14,Yes,No,No,No,2025-09-15,Premium Streaming,Tailored,Credit Card,No,0.68,2,4.4,45.9,2
759bd27a-d95c-4587-a5a5-0311425494b6,2026-04-13,CUST-144620,Bundled,Enterprise,Active,65.49,16,Yes,No,No,No,2025-10-19,Voicemail,Tailored,Mobile Wallet,Yes,0.78,1,4.27,13.34,0
3789b6ed-e67f-49ef-9919-8cdc3bc9449c,2025-11-10,CUST-469001,Voice,Family,Cancelled,77.9,36,Yes,Yes,No,No,2025-12-08,None,Standard,Mobile Wallet,Yes,0.86,0,0.48,35.85,1
068eb5e8-29a4-4aa1-a200-cb0f729327fd,2025-11-03,CUST-740747,Voice,Family,Cancelled,26.38,28,Yes,No,No,No,2025-12-29,None,Standard,Mobile Wallet,Yes,0.5,2,2.72,39.94,1
7f999722-23ee-411d-944e-e258447638f8,2026-03-30,CUST-462559,Bundled,Family,Suspended,110.74,35,Yes,Yes,No,No,2026-04-14,None,Tailored,Direct Debit,Yes,0.65,2,0.31,23.83,2
cb66942f-5ab1-42d2-8ff6-b531964ffaa6,2025-10-05,CUST-368103,Bundled,Family,Cancelled,127.69,31,No,No,No,No,2026-02-21,None,Standard,Credit Card,No,0.95,3,3.04,44.56,0
e8b28cd1-b515-48dd-ab0b-f0b0f0265a1d,2025-08-02,CUST-458128,Bundled,Family,Active,57.23,28,No,Yes,No,No,2025-12-10,None,Tailored,Mobile Wallet,Yes,0.57,3,4.04,41.86,1
8b12880b-bf99-417a-9957-1e28738f8a0b,2026-06-04,CUST-781083,Bundled,Basic,Active,120.56,35,Yes,Yes,No,No,2026-07-21,None,Tailored,Credit Card,Yes,0.71,3,1.46,39.3,1
5d0bb95c-dea2-494b-a38b-b824b26b7b08,2026-06-29,CUST-431961,Voice,Basic,Suspended,43.33,19,Yes,No,No,No,2026-02-11,Premium Streaming,Tailored,Mobile Wallet,Yes,0.63,2,2.11,21.44,0
626784bc-4133-46e7-b003-4f3da32d9737,2026-05-22,CUST-645250,Voice,Family,Active,80.42,14,Yes,Yes,No,No,2025-08-16,None,Tailored,Credit Card,Yes,0.59,2,4.03,42.37,2
b5487e9f-3500-4c06-ac38-1fc8feeebc11,2026-03-11,CUST-136090,Data,Basic,Active,145.58,29,Yes,Yes,No,Yes,2026-02-10,Voicemail,Standard,Mobile Wallet,Yes,0.62,2,4.52,33.18,2
657df31f-41f2-4b3c-a6ef-a382cd4cd270,2026-05-19,CUST-144545,Voice,Premium,Active,47.03,32,No,No,No,No,2025-09-26,None,Tailored,Credit Card,No,0.84,3,2.81,30.27,1
728efd3a-068c-4779-a47a-98daf2eb9344,2025-09-05,CUST-911508,Voice,Enterprise,Active,133.11,33,Yes,No,No,Yes,2026-02-23,None,Standard,Credit Card,No,0.85,3,0.5,14.69,1
4553c4b6-420d-4c30-abf2-6bc2f025cabd,2025-11-13,CUST-665977,Data,Basic,Suspended,32.07,25,Yes,No,No,No,2025-09-02,None,Tailored,Credit Card,Yes,0.85,1,3.47,23.5,1
343a7560-2818-45eb-802c-df93d643d498,2026-02-15,CUST-940016,Data,Basic,Active,93.85,35,No,Yes,No,No,2026-04-20,None,Tailored,Direct Debit,Yes,0.69,0,0.75,5,2
11b81d5a-971b-4032-9ebb-7d84ed4018c1,2025-10-12,CUST-157831,Bundled,Basic,Suspended,78.26,17,Yes,Yes,No,No,2026-07-02,Cloud Storage,Standard,Direct Debit,Yes,0.74,1,2.08,6.64,2
fa421ff1-df99-46c1-a696-f6c0c09ee35d,2026-06-24,CUST-933495,Voice,Enterprise,Suspended,104.05,20,Yes,Yes,No,No,2026-01-29,None,Standard,Credit Card,Yes,0.99,2,2.63,48.16,2
ee57b8fd-d280-453c-a946-5a53dd34d6b1,2026-05-19,CUST-677370,Voice,Enterprise,Cancelled,57.89,21,Yes,Yes,No,No,2026-04-05,None,Standard,Direct Debit,No,0.62,1,1.12,46.09,0
e23ad69a-032f-4afe-a31c-ee7052d22ebb,2026-07-10,CUST-410792,Bundled,Premium,Cancelled,135.03,16,Yes,No,No,Yes,2025-09-12,None,Standard,Direct Debit,No,0.71,1,3.48,18.47,0
f9259343-e6f8-47d0-9a69-6d457cd92aab,2025-12-26,CUST-117737,Bundled,Enterprise,Active,32.44,17,Yes,Yes,No,No,2025-09-12,None,Tailored,Direct Debit,Yes,0.93,2,4.29,10.6,1
f3f4b5eb-8fea-4758-a9f7-1c6f47cb02a7,2026-07-17,CUST-351951,Voice,Enterprise,Suspended,54.6,17,No,Yes,No,No,2026-03-03,International Calls Pack,Tailored,Credit Card,Yes,0.96,1,1.5,7.73,1
056bb4a4-7057-499c-b84c-dd752b6ccb91,2026-04-14,CUST-874281,Bundled,Enterprise,Active,22.18,16,Yes,Yes,No,No,2026-04-13,None,Standard,Credit Card,No,0.75,3,2.76,12.22,2
5ccd8b97-da52-40c3-a239-286ad1ef5f16,2025-09-22,CUST-932783,Voice,Enterprise,Suspended,91.12,36,Yes,Yes,No,No,2026-01-21,Voicemail,Standard,Mobile Wallet,No,0.6,2,2.31,21.38,0
6dd54382-94e6-4c8a-907d-24bb132d6e89,2026-05-13,CUST-458121,Bundled,Family,Cancelled,93.69,17,Yes,No,No,Yes,2025-09-17,Premium Streaming,Standard,Credit Card,Yes,0.91,3,1.49,8.56,2
28bd757f-47f5-43d7-9d2c-a2338e1d2968,2025-10-26,CUST-567580,Data,Family,Suspended,148.71,31,Yes,No,No,No,2025-09-24,Voicemail,Standard,Direct Debit,Yes,0.98,2,3.03,16.93,2
60cfd58c-dae4-4e06-acc6-29f5b3954c6c,2025-09-21,CUST-819728,Voice,Premium,Suspended,130.56,14,Yes,Yes,No,No,2025-08-23,Premium Streaming,Standard,Credit Card,Yes,0.95,1,2.42,22.84,0
23915a6b-04dc-47ea-8e8d-61f0c29bc27e,2026-01-18,CUST-723677,Data,Premium,Active,121,35,Yes,Yes,No,No,2026-05-16,None,Standard,Credit Card,Yes,0.89,3,1.33,48.43,1
89cbfbc6-2c27-401f-a80b-085a00d75273,2025-10-15,CUST-171854,Voice,Enterprise,Active,47.52,19,Yes,No,No,No,2025-09-29,None,Standard,Credit Card,No,0.78,1,4.15,14.13,1
dfbf8885-150b-43bc-9d85-94f55d2a1182,2026-05-15,CUST-228158,Voice,Basic,Suspended,96.84,22,Yes,No,No,No,2025-12-16,International Calls Pack,Standard,Direct Debit,Yes,0.72,0,0.16,16.43,0
d8258ebc-9862-4ce9-baf1-7162685d4692,2026-07-17,CUST-743853,Data,Enterprise,Suspended,32.39,33,Yes,No,No,No,2025-08-05,Premium Streaming,Standard,Direct Debit,No,0.76,3,0.94,11.9,1
8d7c8c49-cb7f-498a-ac03-151615c8114e,2025-12-25,CUST-827999,Bundled,Premium,Active,147.08,25,Yes,No,No,No,2026-04-18,None,Standard,Direct Debit,Yes,0.8,2,0.87,8.64,1
475001fc-cab7-4108-a901-ae65826ca3e6,2026-02-18,CUST-907623,Data,Enterprise,Active,71.77,18,No,No,No,No,2026-03-22,International Calls Pack,Standard,Credit Card,No,0.7,2,0.5,15.33,2
d0fc70c7-4ad1-48f9-9a31-5b4b74a0101b,2025-09-08,CUST-551892,Bundled,Family,Suspended,79.27,14,Yes,Yes,No,No,2025-07-28,Voicemail,Tailored,Credit Card,No,0.67,0,1.23,29.9,1
b41f1104-4526-4db4-8742-2b0ba3e48a37,2026-01-25,CUST-450545,Bundled,Premium,Active,117.48,14,Yes,No,No,Yes,2025-09-20,International Calls Pack,Standard,Mobile Wallet,Yes,0.88,3,0.17,25.04,1
4b4e0795-a99d-4736-a0dd-ab191d0e9f28,2026-01-22,CUST-407765,Voice,Enterprise,Suspended,76.39,24,Yes,No,No,No,2026-05-11,Premium Streaming,Tailored,Mobile Wallet,Yes,0.87,1,0.87,39.12,2
69271154-d8c8-4bd5-aac6-33c22ff27e99,2026-04-26,CUST-384994,Data,Enterprise,Active,117.27,28,Yes,No,No,No,2026-01-01,None,Standard,Direct Debit,Yes,0.57,2,0.14,13.88,1
29744f3d-8541-4d1f-adad-8d7b1368a584,2026-05-26,CUST-176655,Data,Family,Active,148.3,18,Yes,No,No,No,2026-05-03,None,Tailored,Direct Debit,No,0.67,1,0.55,34.54,1
3f11a608-a685-4963-b120-dbfb01fe6199,2026-04-03,CUST-515209,Voice,Family,Cancelled,121.05,23,Yes,No,No,Yes,2026-04-09,Premium Streaming,Standard,Direct Debit,Yes,0.75,0,2.93,12.22,1
f872f28b-cd8e-4dbd-ae82-5423ce1dd002,2026-03-07,CUST-140776,Bundled,Basic,Suspended,22.95,26,No,Yes,No,No,2026-07-12,None,Standard,Credit Card,Yes,0.92,3,2.98,8.34,1
67d73fa3-8d65-4fe5-9af6-c8f7a2fa8acb,2026-04-18,CUST-812508,Bundled,Enterprise,Active,88.84,19,No,No,No,No,2025-11-14,Voicemail,Tailored,Credit Card,Yes,0.7,1,4.09,34.35,1
0e917969-79f8-4cab-b641-e3fc5523c946,2026-04-16,CUST-694274,Voice,Family,Cancelled,60.23,28,No,Yes,No,No,2025-12-24,Cloud Storage,Tailored,Direct Debit,Yes,0.78,2,2.07,42.14,0
7e5ba0f6-76e0-4887-b3bb-f9548bc4eae7,2026-06-23,CUST-352703,Bundled,Basic,Suspended,88.68,23,Yes,No,No,Yes,2025-12-07,Cloud Storage,Tailored,Direct Debit,Yes,0.79,2,2.85,25.06,1
8f816f2f-8109-4c61-a362-7918a29ce37c,2026-02-23,CUST-353073,Bundled,Basic,Active,36.18,32,No,No,No,Yes,2025-09-23,None,Standard,Direct Debit,Yes,0.83,2,4.93,6.96,1
3a91abed-06f0-4b39-957c-42b60dccd587,2025-12-25,CUST-483270,Voice,Enterprise,Active,124.15,33,Yes,No,No,No,2026-06-20,Voicemail,Tailored,Credit Card,No,0.69,1,1.51,44.64,1
59db16e0-75f0-472e-8cde-3d968315253c,2026-04-29,CUST-494800,Bundled,Enterprise,Suspended,24.36,35,Yes,No,No,No,2025-12-28,International Calls Pack,Standard,Direct Debit,Yes,0.73,2,3.71,9.71,1
07680817-f980-461a-841f-96ed8c8f9ea4,2025-10-15,CUST-557769,Bundled,Premium,Cancelled,141.32,34,Yes,No,No,No,2026-07-19,None,Tailored,Direct Debit,No,0.88,1,3.7,35.14,1
3954088b-e3a7-4cb2-9ba9-10419fba7887,2026-05-02,CUST-775864,Voice,Premium,Active,112.34,24,Yes,Yes,No,Yes,2025-11-11,None,Tailored,Mobile Wallet,Yes,0.78,0,2.83,25.44,0
febee250-e3c2-44ed-8376-da936c7aac67,2025-11-05,CUST-140413,Bundled,Premium,Suspended,52.13,20,Yes,No,No,No,2025-12-20,None,Standard,Credit Card,Yes,0.66,1,1.1,10.11,1
ce356576-fea4-463a-ba8e-c8c1bee8aa82,2026-06-02,CUST-202505,Voice,Family,Suspended,112.33,15,Yes,No,No,No,2025-11-30,Voicemail,Standard,Direct Debit,No,0.88,2,4.15,35.74,2
13f617d8-435c-4bfd-b9e4-16757353ee07,2025-09-03,CUST-928079,Voice,Premium,Cancelled,54.01,31,Yes,Yes,No,No,2026-06-26,None,Standard,Direct Debit,Yes,0.65,1,1.38,13.37,2
237473db-1f71-43dd-b20e-47604d0f85ce,2026-07-16,CUST-147878,Bundled,Family,Suspended,70.05,27,Yes,No,No,Yes,2025-10-24,Cloud Storage,Standard,Direct Debit,Yes,0.88,2,2.15,8.38,2
c1a24d6c-aec9-4420-854d-c37c81aa986d,2026-05-03,CUST-855893,Data,Enterprise,Active,146.23,13,Yes,Yes,No,No,2025-12-31,Cloud Storage,Standard,Credit Card,Yes,0.89,2,2.25,29.56,2
