Record_ID,Date,Customer_ID,Customer_Satisfaction_Score_CSAT,Net_Promoter_Score_NPS,Support_Tickets_Raised,Support_Ticket_Resolution_Time_Avg_Hrs,Complaint_Type,Customer_Sentiment_Score_via_NLP,App_Login_Frequency_Per_Month,Self_Service_Usage_Channel,Unpaid_Bills_Count,Average_Billing_Delay_Days,First_Contact_Resolution_Rate,Customer_Effort_Score_Ease_of_Interaction,Complaint_Escalation_Rate,Self_Service_Abandonment_Rate,Customer_Feedback_Submission_Rate,Social_Media_Sentiment_Score,Customer_Loyalty_Index,Channel_Preference_Shift,Proactive_Support_Engagement_Rate,Billing_Clarity_Satisfaction_Score
12ee7fc2-5de4-4e94-a9e6-f048a027d296,2025-08-27,CUST-453277,5,-41,5,7.7,Technical,-1,5,App,3,8,67.29,3,7.57,14.06,9.34,0.49,0.75,None,20.7,1
9d404ea5-8bf4-451a-9437-56b3e9240b97,2025-12-08,CUST-908439,4,-67,5,32,Other,1,20,IVR,2,12,78.75,1,9.19,36.58,18.03,0.72,0.66,None,10.76,1
efac65ee-2645-4ed3-b976-c7306a9ad41b,2025-08-12,CUST-810607,2,-43,3,32,Service,-1,6,Web,1,12,89.76,4,7.65,9.09,19.82,0.36,0.54,None,8.39,4
d75813e9-e36d-4965-aded-d1a52ec63f4a,2026-06-06,CUST-404324,3,-22,3,70,Other,-1,11,IVR,2,10,72.69,2,7.37,30.45,14.25,0.41,0.62,None,14.95,5
1df35c4b-4bbe-4040-b41e-63246a8bcabe,2026-06-25,CUST-598934,3,-78,3,36.5,Billing,0,26,App,2,2,66.57,3,3.76,6.98,13.41,0.81,0.6,None,17.62,1
4390aa63-be80-4190-9c7d-0275acc5d908,2026-05-30,CUST-387064,3,65,0,37.4,None,0,7,App,0,10,62.01,2,1.21,12.02,10.85,0.83,0.85,None,25.46,2
5ebad629-6a06-4cd9-83de-b32a2f955222,2025-10-16,CUST-706101,3,-92,4,62.7,Network,-1,23,Web,2,5,72.33,3,7.83,17.32,18.5,0.48,0.54,App to Web,27.98,4
e423739d-0f17-408f-b74f-66a0fc151871,2026-07-06,CUST-166510,2,89,0,10.2,None,-1,28,App,3,11,92.29,2,9.16,18.33,5.03,0.16,0.68,None,29.46,2
222c8275-86d4-4599-8c51-08e32e9fd839,2025-12-19,CUST-792204,3,-9,3,68,Network,1,21,Web,0,3,69.44,1,5.27,9.73,13.9,0.88,0.89,None,21.14,2
05ba0835-11fe-4424-84c7-b733c6320b64,2025-11-18,CUST-595051,5,49,4,50.5,Technical,1,9,App,2,7,94.23,5,0.71,29.27,9.88,0.2,0.76,None,29.52,2
56a9d92e-a53b-45b9-a34c-3fb86b0d7797,2026-06-29,CUST-542386,3,10,5,9.8,Billing,-1,6,Web,0,4,65.95,2,7.11,29.11,9.35,0.73,0.53,None,21.32,3
0aa081ac-d581-4070-af6c-eda253e9a73e,2026-03-18,CUST-432265,2,39,3,3.7,Technical,-1,27,Web,3,5,79.66,5,8.08,16.37,5.76,0.86,0.85,None,10.2,2
47904971-8373-467e-9ce1-0283c7879883,2026-07-15,CUST-982114,2,33,3,64.5,Network,0,30,Web,0,10,63.65,3,9.67,33.18,7.52,0.25,0.87,None,7.43,4
cff6e2ac-bdd7-462b-8002-b827fba35700,2025-09-19,CUST-697264,2,54,0,51.5,None,0,7,Web,0,4,92.5,1,3.87,15.73,13.89,0.62,0.67,None,26.71,3
443e0fa9-da78-4644-92f1-d89e4a8fab13,2026-05-25,CUST-274144,4,10,2,38.2,Network,0,28,App,2,4,68.74,3,2.24,26.55,6.34,0.62,0.52,None,21.65,2
3f90bfb1-c996-4666-8951-476ed04fc456,2025-10-22,CUST-927168,2,78,3,43.4,Technical,0,29,IVR,0,7,76.61,3,4.74,37.07,17.79,0.63,0.9,None,17,4
ea0b952b-007b-4326-8fda-a2f50f3a3370,2026-03-26,CUST-668103,3,-94,4,32.1,Service,-1,16,Web,1,11,90.33,3,2.58,27.25,10.58,0.48,0.92,None,21.95,2
3afa5cf7-26ca-4dd3-a6c3-f1a317134a74,2026-05-31,CUST-226048,3,35,3,22.9,Service,1,21,IVR,2,2,94.96,2,4.41,11,18.96,0.51,0.64,None,6.47,3
498c2ef2-4dae-47fc-870b-e4cc5cdb9ddf,2026-07-03,CUST-479302,2,-68,5,62,Technical,-1,20,Web,2,7,94.7,2,9.41,30.75,11.7,0.32,0.98,None,27.66,3
cddcae02-f83a-40e8-903f-0f3b4ec0ce0c,2026-05-18,CUST-265839,5,87,0,42.8,None,0,23,IVR,3,13,69.88,2,8.38,36.33,5.79,0.46,0.54,None,9.37,3
7db6532f-0f66-4be4-9402-a64a5b8c1d6b,2026-06-07,CUST-852075,1,27,4,17,Billing,1,6,App,2,4,88.64,4,3.86,29.96,18.29,0.18,0.71,None,13.5,2
a677267c-99f5-4f69-a92c-c655e7fd009f,2025-08-21,CUST-552710,2,58,3,19.8,Network,-1,28,IVR,3,12,77.89,2,8.71,17.4,11.52,0.31,0.6,None,21.69,5
0824f168-3dd4-4bf5-a879-f9a799379617,2025-10-11,CUST-584653,3,39,3,8,Service,0,29,IVR,1,0,89.46,2,3.55,39.84,17.12,0.33,0.95,None,16.12,1
70c456bd-1e32-453b-aaf4-e812aed50e49,2026-04-09,CUST-896115,2,49,2,69.4,Technical,0,9,IVR,2,1,78.96,3,7.87,16.49,1.43,0.23,0.75,None,7.78,2
5dd0d573-b4ad-4763-94af-5071b269307a,2025-08-19,CUST-620732,5,26,5,13.2,Billing,-1,5,App,2,3,68.46,2,7.4,14.51,15.71,0.73,0.51,None,16.58,1
41bb3c71-dd64-49f0-a45c-457580c1e738,2026-03-03,CUST-878342,2,-36,1,10.9,Network,1,17,IVR,2,0,86.09,3,3.86,15.22,13.33,0.82,0.76,None,19.44,1
348512e0-ce67-4930-b703-48202275baa4,2026-02-09,CUST-336017,2,90,0,2.1,None,0,28,IVR,2,6,62.98,3,5.31,14.05,4.57,0.66,0.54,Web to App,9.64,3
b5877b53-8847-4ef1-b729-6e4aefce16f8,2025-12-17,CUST-590971,4,77,3,46.5,Technical,0,4,Web,2,2,71.24,4,7.3,15.16,17.02,0.54,0.95,None,7.54,5
008df952-77ed-43de-addc-c65eb8d46b2f,2026-07-05,CUST-756118,4,89,1,46,Network,1,27,Web,2,3,72.46,5,8.98,33.37,6.18,0.93,0.6,None,13.99,1
9379fe00-852b-40db-abc2-507fa056085c,2025-09-16,CUST-644584,3,65,4,6.1,Service,-1,0,Web,2,9,80.3,4,3.37,16.75,2.98,0.89,0.68,None,11.24,4
17b8869f-c682-4409-a874-ef495aac050b,2025-08-08,CUST-632410,4,2,1,51.5,Technical,-1,18,App,0,12,71.79,4,0.81,18.53,18.02,0.65,0.84,None,20.06,5
e51fd355-6b22-4488-b9ae-bd0ad06cb96c,2025-12-03,CUST-229865,2,-70,2,28.6,Technical,1,4,Web,3,1,65.67,4,6.83,26.06,19.07,0.65,0.67,None,14.52,2
9360a1fc-f1ee-4aec-a708-99453d201988,2026-03-09,CUST-659144,1,70,3,32.6,Network,-1,25,IVR,2,12,64.34,5,5.36,17.08,5.65,0.55,0.86,None,7.19,1
83fcf8e8-1fa7-4408-a438-3123ada2d73a,2026-04-16,CUST-379553,1,32,3,36,Service,-1,11,IVR,2,12,91.66,2,7.09,39.12,9.52,0.45,0.94,None,21.21,4
2a170525-c5ec-434e-98ac-015f09da5e61,2025-10-04,CUST-881366,4,77,2,7.9,Technical,-1,15,Web,1,13,71.03,1,3.73,16.32,5.66,0.89,0.84,None,5.42,3
78186af4-1de3-4f5c-be54-ec965834e095,2025-08-14,CUST-366190,4,74,3,64.1,Billing,-1,29,App,0,3,60.08,2,8.11,12.53,4.38,0.89,0.91,None,8.15,1
6a7609a8-de96-4086-9e24-299c24522ad5,2026-02-12,CUST-667055,2,5,4,26,Network,0,27,App,1,12,61.32,3,1.61,17.26,9.45,0.34,0.85,None,16.42,2
682929d7-6dde-4163-9465-70d06dd2fa43,2026-02-02,CUST-898134,2,5,0,17,None,1,8,Web,1,11,93.03,5,9.6,15.74,9.58,0.5,0.75,None,13.57,4
f7128a57-5305-472d-8bb0-6544fc9fa06e,2026-07-05,CUST-604066,4,-85,3,55.4,Service,0,30,App,3,3,79.89,3,2.83,30.1,8.11,0.18,0.63,None,14.65,2
e45ce208-4f16-42fc-96ab-e2592bd7ccfe,2026-06-24,CUST-943183,4,-34,2,15.9,Technical,-1,21,App,1,2,79.69,3,5.22,39.77,4.62,0.95,0.76,App to Web,24.54,2
cb915df4-ffe3-4b6b-8ae6-e5043764c575,2026-05-07,CUST-786655,3,6,2,7.6,Service,0,3,App,2,3,88.09,4,5.86,6.75,12.43,0.26,0.8,None,28.57,4
7cbc0c93-94fb-418c-b9c3-f1fce0640857,2025-11-06,CUST-641498,4,60,4,52.5,Other,1,22,App,2,12,81.45,5,5.16,5.55,16.29,0.78,0.98,Web to App,21.76,3
43736ab8-8912-4653-a785-a9bf8a784b82,2025-08-12,CUST-603665,4,46,4,65.4,Network,1,29,Web,2,13,76.14,4,7.69,31.56,6.27,0.22,0.8,App to Web,25.65,4
1cddb055-a2c2-4b15-950b-56535d3dab0b,2025-11-24,CUST-957480,2,-46,5,19.6,Other,0,14,IVR,2,8,78.4,3,1.43,31.88,12.87,0.14,0.55,None,13.72,3
858c4c6d-71e0-43f3-83f8-c7860cd16f26,2025-12-02,CUST-599181,3,-42,4,15,Other,-1,12,IVR,2,2,81.86,2,7.52,39.89,1.12,0.19,0.65,None,14.41,5
32ef928c-3ced-4a84-80bb-edb03456d3df,2026-03-01,CUST-773448,3,-48,3,49.8,Other,0,10,Web,0,4,67.33,2,0.67,26.08,19.93,0.53,0.82,None,17.46,3
8b55e854-983e-4527-b7ba-034b210c3de0,2025-09-06,CUST-381165,3,81,5,23.8,Other,1,0,App,1,8,89.72,3,4.44,10.69,19.86,0.62,0.64,None,14.7,2
250f0102-8ed4-4fc4-aaa8-9f5b3d8b48ca,2026-06-22,CUST-589286,2,17,5,71.5,Billing,-1,6,App,1,13,85.56,4,3.57,33.05,8.64,0.9,0.53,None,22.66,2
8777f47b-87ec-4c3f-9e92-c3a9607a357e,2026-07-04,CUST-120560,3,-4,4,3,Billing,1,28,IVR,2,6,92.48,4,6.06,11.85,3.19,0.74,0.53,None,15.79,1
373b047b-6f54-4cc4-ab68-a61335f428aa,2026-03-24,CUST-496518,1,4,4,14.5,Service,0,27,App,1,11,71.81,3,2.37,23.15,13.17,0.35,0.54,None,20.11,4
124fede2-6da7-4b2c-9724-1e1fd08873e2,2026-05-26,CUST-202096,4,-59,4,18.6,Technical,1,6,App,1,5,91.8,1,2.66,38.31,12.04,0.95,0.68,None,6.62,4
1f2df174-a48e-4069-9814-553803c6cc2e,2026-03-31,CUST-378760,3,-81,1,49.6,Other,0,10,App,2,0,74.57,4,5.62,27.56,4.63,0.55,0.97,None,14.26,2
2373e76a-5f4b-4152-bdf2-67a7c8960420,2026-01-18,CUST-722840,4,1,3,31.5,Service,0,8,IVR,0,9,73.45,3,0.18,8.86,9.58,0.73,0.56,None,12.84,4
980f3091-2fc5-4f87-9435-4ac8b5fc4ec4,2025-12-16,CUST-616778,5,-84,2,32.7,Service,0,8,IVR,2,4,68.96,2,0.88,39.66,13.49,0.57,0.78,None,10.34,4
269d08d1-ce14-492c-9873-9a728bb37006,2026-05-29,CUST-761611,1,15,4,51.8,Billing,-1,15,App,2,1,80.73,3,0.74,15.19,4.56,0.84,0.9,None,9.86,4
a469f11c-210a-41ec-9e24-314fc782e260,2026-04-02,CUST-224086,4,-63,1,68.5,Other,0,23,Web,1,6,93.4,4,4.07,25.54,16.45,0.11,0.81,None,24.46,3
10add8d8-e952-4790-b0dc-7153b793a226,2026-04-27,CUST-749072,3,69,1,13.6,Technical,1,10,App,2,3,67.03,2,6.05,39.16,11.55,0.14,0.63,None,10.18,3
2fdb256d-4225-4378-936c-51eebfe747bb,2026-04-12,CUST-327680,3,23,0,3.5,None,-1,17,Web,2,10,65.41,3,8.95,34.92,9.6,0.12,0.68,None,20.6,3
2325c68d-20d5-4e52-95b4-0ca872dfa23f,2026-05-26,CUST-909428,4,-7,1,34.7,Billing,1,2,IVR,2,9,69.78,5,1.18,25.52,3,0.36,0.72,None,12.25,4
1b0b90f1-29a4-413d-a99d-84cd0ba9528a,2026-05-01,CUST-558573,5,-33,2,44.5,Billing,-1,8,IVR,1,10,89.44,5,9.38,13.41,18.55,0.99,0.51,None,16.77,3
becffbae-2e3c-49c5-b5cd-1da4bf304df8,2025-12-07,CUST-984790,4,-5,1,47.4,Technical,1,25,IVR,2,13,68.16,2,7.78,10.93,4.59,0.93,0.75,None,14.03,2
3b61fc14-0631-4ec6-bb3f-0b9967cb9552,2026-01-20,CUST-263170,2,76,3,45.1,Billing,-1,17,IVR,1,6,62.08,2,9.65,28.8,1.94,0.98,0.86,App to Web,5.29,4
76b72d04-d2bb-4619-8dcc-ac014358ed46,2026-07-10,CUST-511354,3,-1,5,35.4,Network,-1,30,Web,2,3,70.07,1,7.94,14.35,18.86,0.26,0.66,None,11.63,2
09953fcd-4938-4861-9fe3-73b076f83d7a,2026-01-01,CUST-925670,5,-79,2,60.6,Network,-1,19,IVR,2,12,64.06,3,9.66,38.67,14.98,0.81,0.54,None,14.14,3
e01c92f3-8b3d-460a-ad89-ed07e78ca34f,2025-07-29,CUST-139565,3,-92,3,40.2,Billing,0,18,Web,2,8,71.51,5,6.71,28.44,1.8,0.4,0.66,None,29.19,4
abd7f354-c6a3-4ccb-b701-eee4e45b94c1,2026-01-08,CUST-918873,2,69,1,62.8,Other,0,15,IVR,2,6,72.89,2,9.15,22.06,17.86,0.72,0.66,None,20.63,1
0139dde0-be6c-4655-9471-faec621f22b6,2026-07-03,CUST-187596,5,-36,0,52.7,None,0,27,Web,1,8,70.35,3,1.35,17.8,6.54,0.34,0.79,None,22.61,2
f84911a5-569e-4a00-ad31-112646d2d251,2025-10-27,CUST-455192,3,41,5,5,Billing,-1,18,Web,1,9,87.24,4,6.33,14.16,11.05,0.47,0.79,None,8.8,5
f52aa433-5f56-45f8-9475-24f5ba77078a,2026-01-12,CUST-620308,1,81,3,23.7,Network,-1,6,IVR,2,3,78.76,4,8.68,19.76,9.83,0.76,0.78,None,19.83,5
6497399d-14eb-40b9-9d36-95a371150bee,2026-03-17,CUST-200116,2,-95,0,15.5,None,0,27,App,1,4,84.49,3,3.11,7.14,2.07,0.36,0.88,None,20.53,2
a6fcbdf6-9f69-4cbf-8643-8708ec8742ad,2025-12-09,CUST-762571,2,26,1,32.5,Network,-1,25,Web,0,4,92.22,2,3.42,16.98,18.9,0.64,0.58,None,14.36,3
5c40f4e6-cba7-4899-86c5-91f18b085c7a,2026-03-20,CUST-684715,2,69,2,58.8,Technical,-1,21,Web,3,0,85.75,4,3.26,26.78,3.11,0.55,0.9,None,8.39,3
937489ee-6279-4d07-9219-a7bf12eef575,2026-03-24,CUST-651283,3,-20,3,71.7,Network,1,12,IVR,2,4,66.26,2,6.81,37.51,1.42,0.88,0.76,None,28.24,2
fc9cd8d4-030d-4bf6-9924-b94f8ee95536,2025-11-17,CUST-116671,1,-42,2,50.4,Billing,0,23,Web,2,2,72.83,4,0.15,18.29,2.39,0.28,0.94,None,17.17,4
3cc646d3-42ba-4db2-8e39-66eddd987da8,2025-11-22,CUST-807252,1,-45,3,58.7,Service,0,24,IVR,1,13,92.07,3,8.67,34.97,17.87,0.36,0.55,None,19.03,5
2fb0bdc3-533a-4dc5-b7ee-73c71d798fc9,2025-10-08,CUST-516917,2,-99,3,8.4,Other,1,8,IVR,0,7,81.61,3,5.67,38.13,18.43,0.98,0.9,None,11.94,4
29422995-0c19-4f25-8166-e3d01bed2d34,2025-09-23,CUST-460365,1,18,0,37.3,None,-1,1,Web,1,13,86.12,3,6.28,13.18,18.65,0.38,0.64,Web to App,9.44,3
2b227cd3-58aa-4a73-be6d-f1d77504a4b8,2026-03-19,CUST-145150,3,86,2,24,Service,0,10,App,3,2,61.53,3,2.32,35.09,7.26,0.49,0.98,None,16.15,1
578ab01b-8ded-485f-8fb6-a45584f19c59,2026-05-30,CUST-106413,3,70,2,35.6,Other,0,26,IVR,1,9,62.56,4,0.39,22.29,13.9,0.11,0.88,None,11.06,5
c92f221a-21a8-43eb-afa8-1db54ff252ec,2025-12-17,CUST-306947,4,-86,1,46.7,Technical,1,17,IVR,2,6,86.47,3,3.36,9.74,14.78,0.52,0.55,None,18.51,2
3f0702a1-e9c5-4a1c-b996-019e31edde88,2025-08-09,CUST-956272,2,-24,5,14.5,Service,-1,17,IVR,2,10,83.05,1,7.93,11.98,18.66,0.34,0.53,None,18.09,1
38e899da-1068-4673-b477-f0d6247afad6,2025-08-03,CUST-497791,4,98,0,24.4,None,0,3,App,3,7,88.99,2,4,27.44,17.92,0.88,0.71,None,28.24,2
c636bc6c-9473-4c6b-af93-ecc8a5f538ff,2025-10-12,CUST-501730,4,91,1,59.1,Billing,-1,2,Web,1,11,84.75,2,5.09,10.12,13.77,0.77,0.64,None,14.67,3
84e5682d-2982-4963-8469-83d543c8c651,2026-04-25,CUST-490038,4,-1,1,25.8,Billing,-1,29,Web,1,2,63.55,2,0.85,7.95,4.51,0.49,0.52,App to Web,10.5,2
92868b44-6e26-4187-8d31-7b181f2f5b01,2025-08-26,CUST-648967,4,4,1,65,Technical,0,5,App,2,0,76.69,5,1.88,26.52,13.3,0.31,0.71,None,6.92,4
2fade164-6010-4d62-b7e5-a336586f5279,2026-03-31,CUST-175630,1,77,5,46.6,Billing,0,2,App,0,2,82.4,2,7.88,39.47,4.58,0.21,0.54,None,23.61,4
125552d1-1d87-4702-b4aa-8f8b6ec076b7,2025-12-11,CUST-872093,3,-98,4,8.3,Service,-1,0,IVR,0,10,63.76,4,8.72,7.35,14.63,0.8,0.81,None,23.55,4
d41c8342-b013-4e3c-af48-874995572a68,2026-07-14,CUST-389167,4,-25,2,30.7,Service,-1,23,IVR,1,9,67.17,2,2.11,15.22,1.44,0.19,0.57,None,5.4,2
9eac7002-5728-4f42-9871-7446c4d4e77f,2026-07-05,CUST-643392,1,-38,4,41.2,Service,0,17,Web,0,7,86.33,2,6.8,39.02,1.25,0.5,0.89,None,8.99,2
29a85b68-69c2-4f89-b188-264d66522e3c,2026-04-29,CUST-869171,3,-10,3,31.1,Service,0,29,App,1,1,81.67,3,0.65,9.34,8.94,0.99,0.83,Web to App,6.4,5
dcf9bbf0-460a-4a5e-b792-5e01ae0e59b8,2026-03-09,CUST-792192,5,-53,2,31.8,Billing,1,27,App,1,0,67.26,4,1.52,13.08,17.25,0.52,0.57,None,27.42,1
725e6354-1387-4362-9d2d-7ad74ac794b3,2026-06-19,CUST-885564,2,31,4,25.9,Network,-1,8,IVR,2,0,65.73,1,8.44,37.51,9.91,0.99,0.92,None,15.98,2
8cffc8e8-ffe8-4c5b-9149-3e4ade558896,2026-03-31,CUST-106724,3,-2,3,30.6,Other,0,5,App,3,10,87.87,3,5.18,8.81,14.84,0.81,0.72,None,27.36,2
23316a26-36da-4bdf-b1ea-7624bf52bad0,2025-10-19,CUST-305707,3,4,2,68,Technical,-1,25,App,1,2,79.66,1,0.34,9.28,3.24,0.65,0.96,None,5.11,2
91c3c13e-eb22-4fe4-8d47-381473bec1fe,2026-07-18,CUST-768689,3,-95,4,17.2,Technical,0,12,Web,0,6,81.65,3,4.66,7.35,14.11,0.47,0.61,None,27.84,4
cd0a75bf-ef4d-4cea-b973-49b2c8f701bf,2026-07-13,CUST-295678,3,-6,4,44.7,Technical,0,3,IVR,2,0,62.91,2,5.3,19.43,15.24,0.12,0.59,Web to App,24.36,2
3522059e-9b82-4e16-a246-5429b2bc76f2,2026-02-04,CUST-905623,3,73,2,19.4,Technical,1,19,Web,1,12,72.91,5,2.53,27.56,3.86,0.52,1,None,22.84,3
6cf51be8-9918-4121-930a-2066fda93b63,2025-07-28,CUST-751147,2,97,4,64.6,Network,0,6,App,1,11,79.09,2,6.51,14.27,3.97,0.12,0.71,None,27.17,4
c8e84dde-91e2-4106-8544-148b06710aec,2026-05-22,CUST-726733,4,65,4,12.5,Service,-1,1,Web,2,11,80.63,5,6.16,13.89,8.27,0.39,0.53,Web to App,6.29,4
8b95840d-edcb-4f76-a3ad-9832fa1058ce,2025-08-16,CUST-991862,3,63,4,34.7,Network,0,24,Web,2,8,76.82,1,0.5,24.74,3.52,0.26,0.9,None,17.97,2
6dd553e6-6bca-424f-828d-924f1709ad51,2025-08-12,CUST-155799,4,-5,3,32.6,Other,1,12,Web,3,0,80.04,1,1.41,33.75,15.96,0.88,0.78,None,27.95,4
d5fddd15-a91b-4dbc-bd6c-2ba7cbe227fa,2026-04-12,CUST-730547,1,95,4,55.6,Service,1,15,Web,1,8,93.27,5,2.9,33.76,2.1,0.13,0.67,None,12.61,3
9e870c41-e00b-4edc-bc37-d52082669d8c,2026-06-30,CUST-550201,3,-39,3,58,Billing,1,23,App,3,13,90.88,4,2.2,25.94,8.4,0.46,0.9,None,24.23,1
35ea3209-0386-470a-a2ee-9d8e671df201,2026-01-01,CUST-407332,2,83,1,8.2,Service,0,27,App,0,11,67.24,2,4.64,35.54,12.28,0.97,0.83,None,5.07,5
53ed07b3-895e-4e89-9600-6c3a832ed95f,2026-02-24,CUST-301356,1,-2,4,58.6,Service,-1,1,App,1,13,71.27,4,1.95,34.32,1.84,0.16,0.95,None,27.28,5
d6b54bee-1b69-4c9f-8943-d77fd5938fed,2026-01-18,CUST-963175,3,55,3,17,Network,1,8,Web,1,9,91.3,3,2.85,5.04,3.13,0.81,0.79,None,12.92,4
c7fba81e-c0cf-4269-a54b-fa264828f8ed,2026-02-14,CUST-249700,2,75,1,28.4,Service,0,9,Web,2,6,86.46,4,9.75,35.48,12.16,0.26,0.74,None,8.33,5
6e080c87-eb91-44d0-86ed-0bac718badf8,2026-03-27,CUST-739965,5,-35,4,38.6,Service,-1,28,Web,0,6,92.07,5,3.16,31.46,9.65,0.13,0.77,None,26.68,4
35b46419-b2f2-4980-baaa-ddd81d6105cc,2025-12-03,CUST-248799,2,-11,5,26.1,Technical,0,26,IVR,3,9,81.05,4,2.28,15.18,1.96,0.6,0.96,None,7.02,3
db19a3ac-e627-4d2d-b680-3bf64d684833,2025-10-30,CUST-325859,3,-30,4,49.6,Service,-1,19,IVR,2,5,94.31,4,6.27,14.18,12.55,0.87,1,None,9.41,4
3584c4d8-6914-4ed3-803a-bf2f515256fb,2026-05-28,CUST-162724,2,-40,2,36.1,Billing,0,28,Web,0,10,92.93,2,4.11,11.48,10.79,0.19,0.77,None,11.32,4
686550e9-b6ae-44b5-91fb-42c70a7f6083,2025-12-15,CUST-984341,4,11,2,2.7,Network,0,18,App,3,13,88.82,4,3.06,20.83,7.12,0.78,0.86,None,29.42,3
416e924c-5db7-4872-9452-87fc1fd3d099,2025-09-29,CUST-825549,4,33,0,25.5,None,1,24,App,1,1,66.79,3,8.41,27.69,6.66,0.1,0.92,None,20.55,3
e4ad164a-1df9-4b19-aa2d-b5d5a3467806,2026-06-11,CUST-299480,1,-95,0,32.2,None,-1,4,IVR,2,1,68.8,4,6.7,36.76,18.84,0.78,0.79,None,27.87,5
5e0a754d-3c45-4dd0-ac15-60886d5ba594,2026-07-18,CUST-420731,3,15,5,52.8,Billing,0,3,App,3,10,72.61,3,5.51,5.29,12.45,0.58,0.96,Web to App,28.21,4
5117c67a-7e7f-4489-a06c-ac36222c6ecb,2026-06-21,CUST-148563,2,-67,5,58.4,Billing,-1,11,IVR,1,14,63.53,4,6.18,9.56,4.27,0.46,0.7,None,17.44,4
9d4976f3-e840-435c-a96e-e9e563e55ef3,2025-08-13,CUST-222960,5,-5,2,54.6,Billing,0,9,IVR,0,3,88.19,1,1.65,12.84,2.81,0.47,0.76,None,7.85,3
55fc4cb4-d39b-40b5-95d7-90efe4b16b61,2026-02-08,CUST-567662,5,59,4,43.8,Network,0,30,Web,1,4,90.56,2,5.78,30.73,12.45,0.11,0.91,None,26.79,3
992e225e-248a-4943-9567-e1d855b65461,2025-12-29,CUST-833341,4,77,0,47.3,None,-1,4,Web,1,13,79.73,4,2.57,26.07,11.97,0.96,0.77,None,19.46,2
24e16fe4-331b-44b7-8b30-302b6fd2b37c,2026-03-07,CUST-815554,1,36,4,26.7,Other,0,28,IVR,1,3,88.66,1,7.6,33.41,16.39,0.26,0.51,None,16.23,3
55108a7a-f5e8-48b2-880a-e8107a1bc55c,2025-10-12,CUST-371377,3,58,4,25.5,Technical,1,18,App,1,13,83.44,4,6.11,20.43,1.71,0.48,0.77,None,6.19,4
ccfa30db-211e-4b39-aaeb-e822fcdeca56,2025-12-31,CUST-634453,3,19,1,41,Technical,-1,2,App,0,14,70.28,3,8.44,37.47,7.9,0.9,0.94,Web to App,14.59,1
a3acc7fc-6271-4683-9d67-1df990764878,2025-12-15,CUST-207088,3,-66,1,24.8,Billing,-1,12,IVR,3,6,61.06,3,5.35,9.39,18.61,0.79,0.8,None,9.06,1
8f696eab-c6b3-4efd-a36b-ea32a77032c0,2025-08-15,CUST-747849,4,-45,4,62.6,Network,-1,26,App,0,2,86.68,4,1.37,29.26,5.87,0.29,0.92,None,15.05,4
7ea7e2cc-ad7e-49bb-a749-b272b530e7aa,2025-09-29,CUST-762670,2,-84,4,26.2,Billing,1,1,IVR,3,4,75.55,4,5.55,14.22,1.53,0.44,0.93,None,23.7,3
d7e877ce-9a5d-4c32-a408-9bf431a34da9,2026-01-24,CUST-465986,2,29,2,38.7,Billing,1,22,IVR,1,4,72.8,5,4.88,28.16,3.55,0.4,0.63,Web to App,22.2,2
df07393b-b40b-411a-994c-fe1d4bb65f96,2025-08-31,CUST-576965,3,31,5,17.5,Service,1,21,IVR,1,0,78.36,3,1.51,16.16,7.67,0.13,0.56,None,18.32,1
aa648e09-66cd-4c28-91b6-87378f439994,2025-11-08,CUST-887776,3,-78,1,36.7,Service,0,23,IVR,2,5,74.39,3,7.84,20.33,14.89,0.15,0.9,None,10.02,3
78d614ba-0dc0-4b4f-bb35-ff918d7fdc99,2025-08-29,CUST-632303,4,9,3,51.4,Technical,-1,9,IVR,2,4,62.87,3,8.59,11.92,19.27,0.72,0.81,None,20.08,4
8742431d-a5af-4115-89ed-45ef8130d25c,2026-04-20,CUST-837266,5,-37,0,44.6,None,-1,28,App,3,6,77.88,1,6.49,18.66,5.47,0.67,0.77,None,5.38,3
2d988abe-7357-4e31-b39c-9ed90ea40ea4,2025-12-03,CUST-657478,2,-86,2,33.1,Other,0,27,IVR,2,12,74.65,3,2.72,13.1,13.2,0.16,0.53,None,26.31,3
38a85db3-d1e6-4b74-8516-84e7c16cbafe,2026-04-14,CUST-688888,2,-40,2,5.2,Billing,0,25,App,2,6,70.66,5,1.07,25.92,6.3,0.84,0.72,None,21.88,2
caf6f427-3c54-4b41-b3a9-24216be887ad,2025-09-16,CUST-995975,3,85,2,6,Service,1,30,Web,2,2,82.55,3,9.82,14.36,16,0.11,0.85,None,17.5,2
eb8d7f46-87ed-4c11-8034-47d9c770cdd9,2026-07-14,CUST-463246,2,-44,5,5.9,Network,-1,9,App,1,4,80.56,2,9.99,7.09,19.95,0.79,0.69,None,12.2,2
c184ddd2-a179-4eb5-98d7-9e5ee421db13,2026-04-17,CUST-477640,2,68,4,30.3,Service,1,19,IVR,3,5,94.07,2,1.02,38.45,8.37,0.83,0.72,None,14.65,2
d097a666-0155-4b56-846d-110564e1fa10,2025-11-20,CUST-686722,4,-86,4,59.3,Technical,-1,9,IVR,2,8,62.58,2,8.46,27.15,9.7,0.83,0.62,None,8.09,2
86f61925-c7e4-407f-9508-ce0a878f70c1,2025-10-05,CUST-611936,2,70,0,30.1,None,1,29,IVR,2,12,75.17,5,1.67,12.47,10.98,0.93,0.79,None,11.42,4
