Record_ID,Date,Customer_ID,SIM_Swap_Frequency,Unusual_Call_Patterns_Flag,High_Roaming_Alert_Flag,Device_Blacklist_Check,Account_Hijack_Risk_Score,Multiple_SIM_Registration_Attempts,Identity_Verification_Passed,Call_Forwarding_to_Premium_Numbers,Shared_Device_Flag,Fraudulent_Payment_Attempts,Account_Takeover_Detection_Rate,SIM_Cloning_Incidents,KYC_Compliance_Rate,Suspicious_Device_Change_Frequency,Fraud_Investigation_Success_Rate,High_Risk_Transaction_Alerts,Roaming_Fraud_Detection_Rate,Multi_Account_Linkage_Risk_Score
3b4dc1af-f4bc-4c99-8d66-13cf533a0488,2025-10-06,CUST-598250,1,No,No,Yes,0.46,1,Yes,No,No,0,89,1,92.8,3,66.82,No,1.25,0.34
82761a64-0f4c-4ca8-9ec4-51db1df6f505,2025-08-05,CUST-526238,2,No,No,Yes,0.65,1,Yes,No,No,2,90.88,1,91.6,4,71.27,No,1.11,0.75
ea17f033-7a45-452e-8753-59d8001e53e0,2026-01-16,CUST-754447,2,No,No,Yes,0.27,1,Yes,No,No,1,92.57,1,94.84,3,76.07,No,0.79,0.28
bf19e263-879c-4500-abb8-297116eddbbf,2025-09-14,CUST-229865,1,No,No,Yes,0.32,1,Yes,No,No,2,95.97,1,97.48,4,51.2,No,0.78,0.29
e339725f-3500-437d-b8a8-c4ae6198735f,2026-03-29,CUST-852350,1,No,No,Yes,0.88,1,Yes,No,No,1,83.3,0,90.43,1,78.23,No,1.77,0.61
b2065f6a-a819-46ed-9b7d-8fd5141afa39,2025-08-08,CUST-419368,2,No,No,Yes,0.97,1,Yes,No,No,1,95.36,0,94.18,4,86.41,No,0.46,0.69
5ef95085-a7b7-4d03-9350-323d29487fd1,2025-09-14,CUST-599134,1,Yes,No,Yes,0.7,0,Yes,No,No,1,83.8,1,92.27,1,86.33,No,0.36,0.67
ab138be2-fd37-473a-b906-dd3b766d0166,2026-05-02,CUST-107366,3,No,No,Yes,0.11,2,Yes,No,No,3,90.89,0,90.92,4,87.79,No,1.93,0.6
32868197-0ce0-4a42-8aee-c06899f51a21,2026-05-01,CUST-521668,3,No,No,Yes,0.29,2,Yes,No,No,1,82.18,0,96.81,1,63.54,No,0.82,0.49
30978a07-fe8c-4159-ad41-b6c48ceff376,2025-08-04,CUST-490217,3,No,No,Yes,0.75,2,Yes,No,No,1,92.5,1,98.99,1,70.89,No,0.19,0.21
b03b5df6-39cc-40ae-96a0-3ea0077c2aa9,2026-05-30,CUST-944664,2,No,No,Yes,0.69,0,Yes,No,No,1,93.82,1,96.8,5,73.58,No,0.99,0.79
2a57e108-74f3-4d9d-9396-1a1913c26a51,2026-03-27,CUST-637344,3,No,No,Yes,0.3,1,Yes,No,No,0,93.04,0,91.33,5,88.86,No,1.84,0.15
9b352d20-081e-4b88-9fab-e9bf52055df8,2026-04-14,CUST-616713,1,No,No,Yes,0.54,1,Yes,No,No,0,80.4,0,97.48,4,71.53,No,1.94,0.56
b794902c-12ed-4a28-9483-596998020659,2026-06-12,CUST-261361,2,No,No,Yes,0.55,1,Yes,No,No,0,96.39,1,92.1,0,86.88,No,0.15,0.6
c7578076-54db-4a31-9237-d0abad89ec0e,2025-12-27,CUST-531318,2,No,No,Yes,0.48,0,Yes,No,No,2,88.18,0,92.06,1,56.95,No,1.21,0.13
f1bb6ee3-9ade-4f5f-8c60-b78104a62837,2026-01-29,CUST-312226,1,No,No,Yes,0.78,0,Yes,No,No,0,95.34,1,92.47,4,55.99,No,1.68,0.16
b3d4cfca-0030-4a34-8493-a03569660dc4,2026-05-19,CUST-489112,1,No,No,Yes,0.64,1,Yes,No,No,0,91.83,1,90.39,4,69.36,No,0.94,0.79
70eac096-399f-4aef-8eff-95f185366ca0,2026-02-07,CUST-361617,3,No,No,Yes,0.87,1,Yes,No,No,2,81.78,0,98.48,5,50.47,No,0.29,0.32
79a8c542-e6b2-416b-b785-02219cc522e9,2025-12-01,CUST-572713,3,No,No,Yes,0.81,1,Yes,No,Yes,1,96.42,0,96.37,3,62.2,No,1.18,0.45
b88844f7-98cb-4e89-803c-0ce2757f2cdc,2026-03-20,CUST-263862,3,No,No,Yes,0.76,2,Yes,No,Yes,2,91.63,0,92.71,0,80.2,Yes,0.15,0.55
7ea42bf0-d6cf-4380-a88c-e2c9d3264d79,2025-10-21,CUST-830937,1,No,No,Yes,0.79,2,Yes,No,Yes,2,88.76,1,95.69,1,59.25,No,0.54,0.42
c844e045-b443-4de0-86c8-d5fe54731684,2025-10-07,CUST-973002,1,No,No,Yes,0.86,1,Yes,No,No,1,83.49,0,93.15,4,70.55,No,0.2,0.19
21ca7499-5290-40cd-8ff4-33b0bb2bd836,2025-12-29,CUST-196834,3,No,No,Yes,0.69,0,Yes,No,No,3,94.31,0,94.1,4,75.22,No,1.7,0.53
0f141e63-edea-47af-927d-e30ef12d8f6f,2025-07-29,CUST-972805,2,No,No,Yes,0.54,1,Yes,No,Yes,2,93.09,1,95.58,2,87.97,No,1.76,0.18
20d8f814-c4b9-4cfc-b064-0959bbfead19,2025-08-12,CUST-770718,1,No,No,Yes,0.25,1,Yes,No,No,1,98.84,1,99.88,5,75.93,No,1.51,0.31
22b3566b-e878-45ba-b9da-405936bb2268,2025-10-18,CUST-276029,0,No,No,Yes,0.16,0,Yes,No,No,1,90.5,0,99.87,3,57.06,No,1.25,0.61
fe2756d2-232a-4f2e-bdc9-6553fadb24a0,2026-03-24,CUST-931526,2,No,No,Yes,0.47,1,Yes,No,No,2,94.15,0,99.77,2,59.43,No,1.02,0.52
ca72157a-bd6e-4292-aacd-74a9c62cabf3,2026-05-25,CUST-232757,2,No,No,Yes,0.14,0,Yes,No,No,0,90.05,0,99.05,3,58.35,No,0.68,0.41
9bc2a423-3b6a-4e8d-ac89-c653b7f95d9c,2025-11-22,CUST-655723,2,No,No,Yes,0.45,0,Yes,No,No,1,98.54,0,94.03,2,59.96,No,1.56,0.3
fe206c64-bcf4-4978-b41c-98fa5354bdde,2026-05-16,CUST-694128,1,No,No,Yes,0.65,1,Yes,No,Yes,0,86.14,0,96.86,5,68.73,No,1.94,0.79
ab57c3ad-77c4-4ec7-8261-a4db133ffd0a,2025-09-18,CUST-660526,2,No,No,Yes,0.58,1,Yes,No,No,0,94.55,1,93.25,4,84.05,No,0.87,0.58
14df8de2-faf1-4767-8bab-440c207601c5,2026-07-24,CUST-501625,1,No,No,Yes,0.49,0,Yes,No,Yes,0,91.51,0,99.21,1,62.39,No,1.39,0.26
a632bfdc-4ee0-464f-b545-3437bbe3068a,2026-04-04,CUST-366080,1,No,No,Yes,0.8,1,Yes,No,No,1,91.04,0,90.23,5,83.08,No,1.88,0.66
d8a1817d-2c4f-413d-b030-3131add9edb5,2026-06-05,CUST-375296,2,No,No,Yes,0.91,1,Yes,No,Yes,2,92.68,0,90.25,5,71.58,No,1.3,0.28
3703bfb1-488b-4e41-b354-f65095004e18,2026-07-11,CUST-428541,0,No,No,Yes,0.85,1,Yes,No,No,2,86.35,0,91.74,5,68.82,No,1.41,0.33
7605faa4-3db9-4a7d-816b-9a0b63737e1f,2026-04-29,CUST-597819,3,No,No,Yes,0.15,1,Yes,No,No,1,90,0,98.34,3,84.91,No,1.18,0.68
1329074b-8ecb-4852-a69e-95550e8016a0,2025-10-29,CUST-595087,2,No,No,Yes,0.65,1,Yes,No,Yes,2,84.06,1,91.04,2,55.33,No,0.84,0.34
a43eba18-115d-4c5a-adee-aab63d158ea7,2026-07-09,CUST-249656,2,No,No,Yes,0.23,2,Yes,No,No,1,86.32,1,99.91,4,89.4,No,0.1,0.24
b8ade4a7-701a-427c-8bd0-349c213c07bd,2026-04-08,CUST-384573,1,No,No,Yes,0.25,1,Yes,No,No,0,88.6,1,96.38,5,80.66,No,0.41,0.17
877ff2c8-741b-48a6-833d-fd3011397b5e,2025-12-11,CUST-187718,2,No,No,Yes,0.57,1,Yes,No,No,2,81.57,0,93.33,0,58.64,No,0.81,0.21
38d92d1c-824a-4d40-8073-5cf139a773c9,2025-08-09,CUST-376808,2,No,No,Yes,0.55,0,Yes,No,No,2,87.24,0,98.69,0,82.6,No,0.64,0.26
55e5f514-3573-4491-a752-2b9b9f099eb4,2026-01-06,CUST-287778,1,No,No,Yes,0.26,0,Yes,No,No,1,98.22,0,91.23,3,53.35,No,0.92,0.22
1f128ede-358b-4cfe-bc45-349a4a189967,2025-12-27,CUST-322077,1,No,No,Yes,0.27,1,Yes,No,No,3,80.93,0,94.71,4,85.7,No,0.38,0.5
6c5b485b-7de2-47ca-aeed-843a24a1ff4f,2025-11-07,CUST-270488,1,Yes,No,Yes,0.36,1,Yes,No,No,2,84.42,0,96.82,0,81.87,No,1.73,0.24
73194240-ae3e-4c0c-813b-713faeff736e,2025-11-29,CUST-637016,1,No,No,Yes,0.39,2,Yes,No,No,2,91.39,1,98.77,4,81.2,No,1.75,0.12
fc4d5016-f382-49e7-acef-4d1c38a7952d,2025-12-13,CUST-560691,0,No,No,Yes,0.6,0,Yes,No,No,3,96.43,1,92.72,1,88.47,No,1.51,0.38
65656409-e7da-48b4-8718-d0a640b4a926,2025-08-26,CUST-868496,0,No,No,Yes,0.13,1,Yes,No,No,2,84.18,0,93.84,5,74.11,No,1.57,0.12
1f0347b6-eb9a-4eab-873b-207481a4a3c9,2025-09-23,CUST-535159,2,No,No,Yes,0.44,0,Yes,Yes,No,1,80.64,0,93.94,3,87.33,No,1.55,0.24
6fd0bdc9-cecf-4e22-8629-5e6cad20a0e5,2025-12-18,CUST-446453,2,No,No,Yes,0.33,1,Yes,No,No,3,85.42,0,92.65,2,52.2,No,0.38,0.53
5f8e1740-5417-49c6-b5ce-26a6664970a0,2026-07-10,CUST-713327,1,No,No,Yes,0.17,1,Yes,No,No,2,90.19,0,92.43,0,64.45,No,0.5,0.16
7a6f6a74-e2ee-4568-b2ac-7c60a6e1fc2b,2025-12-24,CUST-963163,3,No,No,Yes,0.99,0,No,No,No,1,81.98,1,98.26,3,77.69,No,0.92,0.75
9075c268-5096-4155-9789-acaabec2c635,2025-12-01,CUST-213973,2,No,No,Yes,0.43,1,Yes,No,No,1,92.19,0,92.48,1,84.07,No,0.38,0.27
7ecbb3b4-0f63-410c-aeea-59fb2efe7463,2026-03-10,CUST-230946,1,No,No,Yes,0.76,1,Yes,No,No,0,86.28,0,95.2,4,87.38,No,0.69,0.59
26a6f865-ae81-4a48-98a0-07051870e83c,2025-12-06,CUST-312836,2,No,No,Yes,0.54,0,Yes,No,No,1,86.25,1,97.62,4,73.63,No,0.68,0.15
264c5a9a-0a94-423b-80d0-ae95381ee3b8,2026-05-18,CUST-265134,2,No,No,Yes,0.47,1,Yes,No,No,2,98.67,0,98.22,4,89.91,No,1.07,0.38
f0e828dd-1602-4661-a4f1-e95b51cd4ab7,2026-05-11,CUST-461529,2,No,No,Yes,0.22,1,Yes,No,Yes,1,83.1,0,93.51,2,60.98,No,0.15,0.74
8e4cc6eb-5a64-4323-84b2-8ba4caa29d4e,2026-02-25,CUST-516484,3,No,No,Yes,0.45,1,Yes,No,No,2,87.91,0,94.45,1,77.58,No,1.96,0.54
2114a4bd-a85b-4fb7-b39b-313f2ec886c0,2026-06-17,CUST-494513,2,No,No,Yes,0.5,0,Yes,No,No,1,98.3,0,90.91,4,59.35,No,0.71,0.77
8c508c78-7739-4d1b-8bfa-4f45640c37e0,2025-09-08,CUST-186614,1,No,No,Yes,0.58,1,Yes,No,No,3,85.35,1,92.35,4,53.08,No,1.48,0.45
8a46d2cd-3b27-4841-8006-2613c7add8af,2026-05-22,CUST-538647,1,No,No,Yes,0.48,0,Yes,No,No,2,87.73,1,98.76,2,55.58,No,1.75,0.55
fd36c456-a71d-41e2-84db-1e59745a9d8b,2026-05-14,CUST-202102,3,No,No,Yes,0.39,2,Yes,No,Yes,2,87.29,0,99.07,4,59.85,No,0.28,0.21
2d2df4e3-02ba-4872-a107-b2a740b75948,2026-07-18,CUST-851186,1,No,No,Yes,0.19,2,Yes,No,Yes,1,98.59,0,97.28,1,77.92,No,1.09,0.19
44949c01-b49c-43df-afd8-aca8d02685b9,2026-06-24,CUST-743002,0,No,No,Yes,0.44,0,Yes,No,No,3,82.16,0,90.83,5,80.34,No,0.57,0.15
c9105553-a44a-4b7e-9db8-7efd02810721,2025-11-07,CUST-281486,0,No,No,Yes,0.76,2,Yes,No,No,3,81.14,0,98.03,0,69.99,No,0.93,0.3
724116d6-c756-4a81-aa93-6a61fa93fc85,2025-11-23,CUST-861660,2,No,No,Yes,0.96,0,Yes,No,No,1,98.87,1,92.46,5,58.32,No,1.12,0.16
65f9fd91-81da-4848-bd23-c6018163431a,2025-12-26,CUST-399144,1,No,No,Yes,0.32,2,Yes,No,Yes,2,93.13,0,99.67,5,72.9,Yes,0.53,0.7
caf9383a-bb62-4d83-9ec9-97a6ac2451ab,2025-09-13,CUST-128471,1,No,No,Yes,0.27,2,Yes,No,No,2,88.44,0,90.38,1,69.69,No,1.31,0.45
8bc6fab1-fb60-4209-8993-de23f525c986,2025-08-08,CUST-128326,2,No,No,Yes,0.35,1,Yes,No,No,1,82.94,1,99.33,2,77.54,No,0.21,0.14
fc9bee98-a474-475c-ae24-c5d16af46c0a,2025-09-24,CUST-545489,2,No,No,Yes,0.8,2,Yes,No,No,3,94.55,0,95.21,4,89.41,No,0.38,0.66
d788f0c2-32ab-4c4e-9a7f-7b788e4aae95,2025-09-08,CUST-988169,1,No,No,Yes,0.95,1,Yes,No,No,1,98.69,1,93.74,1,64.53,No,0.6,0.26
112e15ed-1612-4ac8-9b20-21eb540443fa,2026-04-17,CUST-406619,1,No,No,Yes,0.95,2,Yes,No,No,1,81.87,0,90.27,2,78.15,No,0.92,0.25
db00d890-5ae8-445b-bf18-aa1b97e8344e,2026-02-14,CUST-725687,0,No,No,Yes,1,0,Yes,No,No,1,82.13,0,94.28,2,81.21,No,1.1,0.25
2ae9f7dd-61ee-49b2-ad47-c5748998a563,2026-07-09,CUST-234745,2,No,No,Yes,0.71,1,Yes,No,No,2,83.61,1,95.48,2,50.43,No,1,0.25
95dad450-a200-43dd-b09e-26dcf52b5163,2025-08-17,CUST-166768,1,No,No,Yes,0.95,1,Yes,No,Yes,0,95.47,0,96.51,4,66.94,No,0.85,0.13
c4246fed-1a36-48db-b1e7-e79bb37b4af7,2025-11-16,CUST-605195,2,No,No,Yes,0.74,1,Yes,No,No,1,98.43,1,98.36,0,79.12,No,1.61,0.25
0fb98013-230c-4610-9337-06777ebcccfd,2025-10-12,CUST-531502,1,No,No,Yes,0.71,0,Yes,No,No,1,84.09,1,97.04,4,66.95,No,1.43,0.52
f07bc203-e793-46d9-999a-1d2d8509e0d6,2026-01-06,CUST-935537,2,No,No,Yes,0.53,0,Yes,No,No,0,96.01,0,99.93,5,73.02,No,0.41,0.64
f4ef8df3-8df4-44b2-a533-ba3daa9c3562,2026-04-30,CUST-444616,2,No,No,Yes,0.43,1,Yes,No,No,3,88.87,0,96.08,4,55.45,No,1.33,0.21
16d4f346-9ceb-4e19-82f2-dabe50de9b95,2026-06-21,CUST-332002,3,No,No,Yes,0.18,1,Yes,No,No,1,84.93,0,96.95,5,63.38,Yes,1.66,0.19
32b748fd-f354-48a2-8f76-da42e9f91c9f,2025-09-09,CUST-742464,1,No,No,Yes,0.24,1,Yes,No,No,2,89.07,0,93.34,2,71.64,No,0.86,0.74
84905f2f-9dc4-4862-b31f-3f2437f52d3f,2025-11-24,CUST-902014,0,No,No,Yes,0.73,1,Yes,No,No,2,89.65,1,99.25,1,53.28,No,0.13,0.35
aa816c2c-9ef9-4790-a138-bfa837b75c36,2026-06-14,CUST-664795,3,No,No,Yes,0.61,2,Yes,No,No,2,93.01,0,96.29,3,64.85,No,1.13,0.6
c1790224-bd9a-4c24-b163-ad4031e84d19,2025-08-16,CUST-896781,2,No,No,Yes,0.82,2,Yes,No,No,0,93.43,1,93.42,3,75.09,No,1.45,0.21
33a8262c-52c9-4eba-994a-c53def29fde1,2025-08-11,CUST-685549,1,No,No,Yes,0.12,0,Yes,No,Yes,1,80.67,1,91.96,2,61.29,No,0.26,0.67
cc9375be-32fa-4248-b2c9-3f47298b508c,2026-05-07,CUST-714148,0,No,No,Yes,0.94,0,Yes,No,No,1,93.59,0,92.15,1,85.57,No,1.14,0.37
b9e2a80f-0806-4a65-bd34-465bbc20b4e9,2025-11-05,CUST-834523,0,No,No,Yes,0.21,1,Yes,No,Yes,0,98.32,1,99.68,5,51.91,No,1.1,0.39
60302483-d72a-4147-9b51-d872d663dd5a,2025-09-09,CUST-894633,1,No,No,Yes,0.51,0,Yes,No,Yes,1,90.94,1,90.9,2,56.19,No,0.8,0.66
5767c755-b867-4445-93c7-c8e05c1396d7,2026-03-01,CUST-428881,1,No,No,Yes,0.26,1,Yes,No,Yes,2,80.74,0,91.11,2,61.8,No,0.4,0.53
04036f6c-b912-4ed1-85dc-30de57d0e28f,2025-10-23,CUST-635137,1,No,No,Yes,0.99,2,Yes,No,No,3,86.29,0,90.65,3,84.95,No,0.16,0.69
981d1afe-2a11-4571-bc3c-2e7c8f7cdb07,2026-01-27,CUST-829721,1,No,No,Yes,0.94,1,Yes,No,No,1,94.81,1,94.76,3,60.01,No,1.62,0.35
930f03e6-7286-41af-b41f-b2325afc2c65,2025-08-05,CUST-942529,2,Yes,No,Yes,0.7,2,Yes,No,No,3,95.71,0,98.77,1,62.38,No,1.76,0.23
f7b2a126-8bc3-44a1-af1b-ce0e5cc1f176,2026-04-20,CUST-351674,0,No,No,Yes,0.65,1,Yes,No,No,2,90.7,1,92.86,2,71,Yes,0.27,0.17
615d1bfe-38e6-4c3f-bf51-98ae2f95f856,2025-09-09,CUST-749806,1,No,No,Yes,0.39,1,No,No,No,3,91.99,1,90.03,2,83.84,No,1.47,0.37
7a6c9aa8-3c2a-492f-baef-009ae1793fab,2025-10-30,CUST-227944,2,No,Yes,Yes,0.87,2,Yes,No,No,1,82.48,1,96.59,4,66.76,No,0.53,0.65
8529303b-1b1a-4d95-ae6a-6a7f28ca3e04,2025-12-28,CUST-363083,1,No,No,Yes,0.94,1,Yes,No,No,1,93.06,0,99.42,3,77.9,No,1.99,0.8
dab24c13-88b7-455e-a24c-ffea5f4a11f8,2026-07-19,CUST-253385,3,No,No,Yes,0.17,1,Yes,No,Yes,1,98.89,0,94.74,4,75.31,No,1.71,0.56
3a7aa88f-f06d-492b-9b3e-eb99c05bc70d,2025-09-12,CUST-887761,1,No,No,Yes,0.22,0,Yes,No,No,0,98.47,1,91.7,3,59.87,No,0.4,0.16
1a2a18f2-cfca-4313-8144-2db3ed40d664,2025-09-21,CUST-556140,2,Yes,No,Yes,0.7,1,Yes,No,No,0,82.84,0,94.6,2,54.98,No,1,0.6
604deac6-1b8d-40d0-b0ec-ae4ae6d3087e,2026-07-24,CUST-456227,1,No,No,Yes,0.96,0,Yes,No,No,0,98.61,1,98.57,2,52.6,No,1.74,0.17
b364b007-9279-4252-ad4f-93fff7db4db3,2025-08-18,CUST-755907,3,No,No,Yes,0.17,2,Yes,No,No,1,96.18,0,94.04,3,85.95,No,0.23,0.23
729a3d34-d59e-49ad-83ca-a6f27861e843,2026-03-07,CUST-232173,2,No,No,Yes,0.65,1,Yes,No,No,0,92.33,0,91.48,2,88.02,No,1.21,0.23
223001ea-9485-4c36-89dd-33d1e8d8c233,2026-06-23,CUST-588554,2,No,No,Yes,0.7,2,Yes,No,No,3,90.94,0,95.19,4,71.87,Yes,1.31,0.15
b6eee31f-282a-44e4-a87b-c3ced432f035,2025-08-10,CUST-924565,3,No,No,Yes,0.89,2,Yes,No,No,2,81.95,1,92.71,3,70.62,No,0.15,0.48
a3a38045-1779-4f41-b9cc-b041fdd56dea,2025-12-26,CUST-173272,3,No,No,Yes,0.33,1,Yes,No,No,1,86.83,1,98.78,0,63.35,No,0.45,0.24
9b0271bc-27fa-43f8-ad7d-0fc98c0aa334,2025-11-27,CUST-111190,2,No,No,Yes,0.35,0,Yes,No,Yes,1,80.65,0,91.53,0,60.19,No,1.13,0.43
77298ed8-2893-42d8-acf3-0c87e1d718e2,2025-08-12,CUST-990753,2,No,No,Yes,0.5,1,Yes,No,No,2,96.87,1,98.81,4,85.69,No,1.81,0.32
0971b0ef-e215-4dc1-af25-123b1a032371,2026-02-02,CUST-768172,0,No,No,Yes,0.94,2,Yes,No,No,0,91.63,1,99.88,3,62.04,No,0.57,0.8
3cb5e1e8-e43b-447b-b26c-07ea80d61963,2025-08-27,CUST-542003,0,No,No,Yes,0.56,1,Yes,No,No,0,82.26,0,99.51,3,64.41,No,0.73,0.45
3539d383-c8cc-4352-997e-812a9b06b7fe,2026-03-31,CUST-134152,1,No,No,Yes,0.66,1,Yes,No,No,1,93.12,1,90.62,5,73.04,No,1.53,0.52
431bce00-9edb-4fca-8664-15ee28b56169,2026-02-19,CUST-550172,2,No,No,Yes,0.28,2,Yes,No,Yes,2,81.73,0,92.72,1,81.32,No,1.72,0.34
44e1bae8-8ce5-4fc1-b2c2-9d157c6ee55f,2026-03-14,CUST-125035,3,No,No,Yes,0.72,0,Yes,No,No,2,87.64,0,93.7,2,70.08,No,1.23,0.51
4bbbebfa-e8ed-4a3c-a03e-6f5f01e0696b,2026-05-30,CUST-791974,1,No,No,Yes,0.57,1,Yes,No,No,1,95.42,1,91.34,3,56.39,Yes,1.47,0.78
b52c561d-366c-4a20-9a15-99242324b39f,2026-07-12,CUST-905552,0,No,No,Yes,0.91,1,Yes,No,No,2,89.24,1,94.68,4,89.67,No,1.14,0.17
cf1236a9-bbd6-4a79-b52c-383b839543ff,2025-10-13,CUST-799663,2,No,No,Yes,0.11,0,Yes,No,Yes,0,91.21,0,98.62,4,73.26,No,1.76,0.59
8db75c51-43ae-4264-a202-ddc351e0dd60,2025-11-29,CUST-191339,3,No,No,Yes,0.33,1,Yes,No,No,1,80.8,1,99.45,1,89.21,No,0.38,0.31
0af21d77-976c-4ce7-9505-d51c27c3df8e,2025-10-08,CUST-553910,2,No,No,Yes,0.38,1,Yes,No,No,0,89.47,1,97.8,2,59.36,No,1.95,0.14
38d47d1c-7d6c-472d-94ad-106d0ef80cb3,2026-05-01,CUST-536476,2,No,Yes,No,0.58,0,Yes,No,No,1,91.9,0,91.24,4,72.52,No,1.28,0.71
814ee142-aa44-47c7-ad55-2320014c7abf,2026-02-08,CUST-365094,1,No,No,Yes,0.33,2,Yes,No,No,3,85.96,1,91.56,4,80.08,No,1.1,0.38
7ceb5c5d-b938-4bcb-85a9-f57cd51cf97c,2026-03-08,CUST-421173,3,No,No,Yes,0.75,1,Yes,No,No,1,91.89,0,95.61,2,59.65,No,1.62,0.26
999846cf-6966-41f8-a6f8-22fb8c7864c0,2025-12-09,CUST-990273,1,No,No,Yes,0.78,1,Yes,No,No,2,95.54,0,90.16,0,80.61,No,0.72,0.16
2c068226-5da9-4887-8bbc-9fb35975fbaa,2026-01-05,CUST-582107,1,No,No,Yes,0.58,2,Yes,No,No,1,82.84,0,91.13,3,84.78,No,0.88,0.61
36753cad-fd46-4cfa-841e-8a0b46beec96,2025-08-18,CUST-862776,2,No,Yes,Yes,0.45,1,Yes,No,No,3,97.88,0,96.78,4,52.16,No,1.96,0.2
7e7dcc75-1558-401b-b43d-60b470b7258c,2026-02-17,CUST-512568,2,No,No,Yes,0.42,1,Yes,No,Yes,0,93.44,0,92.28,3,74.15,No,0.51,0.35
44f8aef9-2c6b-4b63-bbfb-a26512161605,2025-09-16,CUST-101986,1,No,No,Yes,0.44,0,Yes,No,No,0,88.92,0,98.49,3,86.05,No,1.32,0.8
f03b6b4d-271a-4183-bc16-2a84fc8ef5a8,2025-12-19,CUST-253550,1,No,No,Yes,0.4,2,Yes,No,No,2,97.61,0,97.83,1,53.28,No,1.49,0.45
651936a7-1dbe-4977-8182-0ba34b72cdf1,2026-07-11,CUST-267205,2,No,No,Yes,0.47,0,Yes,No,No,1,95.4,1,96.44,4,68.61,No,0.42,0.31
31dca80c-3d59-4fcd-a712-536fbbda623d,2025-10-24,CUST-188937,2,No,No,Yes,0.44,1,Yes,No,No,0,86.06,1,91.31,3,73.48,No,1.63,0.16
ad0dc33a-0cb5-4587-821e-b848d0ea7100,2026-03-19,CUST-566999,3,No,No,Yes,0.72,1,Yes,No,No,1,83.57,0,99.63,3,83.8,No,0.14,0.56
2719042c-b852-410f-a6fb-2162af11e166,2026-04-18,CUST-499215,1,No,No,Yes,0.59,1,Yes,No,No,1,97.74,1,90.45,5,86.64,No,0.37,0.28
6265f2e2-1807-4d7c-bdc2-8ee5a5e459a3,2026-03-13,CUST-399887,3,No,No,Yes,0.18,1,Yes,No,No,1,95.01,1,97.31,1,73.15,No,1.09,0.33
c97a33b5-b17a-4622-a84d-b85b9db01a5e,2026-03-16,CUST-162296,3,No,No,Yes,0.24,0,Yes,No,No,3,93.15,1,92.46,5,78.09,No,1.53,0.62
77abd513-7ad8-4bee-b68b-7c886309e36d,2026-04-27,CUST-994037,3,No,No,Yes,0.29,0,Yes,No,No,2,93.62,1,94.28,2,69.92,No,1.48,0.38
5d5786b3-27f4-40fb-a2d3-0beb24a6b475,2026-02-26,CUST-224963,0,No,No,Yes,0.41,1,Yes,No,Yes,2,90.5,0,93.71,5,72.97,No,1.56,0.32
80d19191-0ba9-471a-9034-ab3c7417dbcd,2026-04-15,CUST-714162,2,No,No,Yes,0.95,1,Yes,No,No,3,89.2,1,96.25,5,79.01,No,0.45,0.58
68552341-7d66-4d81-ba8c-4984cfd969b3,2025-07-25,CUST-713980,3,No,No,Yes,0.46,2,Yes,No,No,2,92.38,1,97.49,0,53.47,No,1.01,0.32
0f85f05e-ceb3-4023-aead-1b8e8e78368e,2026-07-13,CUST-940786,0,No,No,Yes,0.71,2,Yes,No,No,0,97.73,0,96.16,0,59.96,No,0.49,0.71
076e6049-b75c-4bcf-b9a5-4ddb139ea0fd,2025-10-22,CUST-466852,3,No,No,Yes,0.5,2,Yes,No,No,2,85.38,0,91.45,2,70.39,No,1.26,0.13
b0e784ed-a258-4448-b044-e92584989467,2025-12-14,CUST-494470,1,No,No,Yes,0.38,1,Yes,No,No,1,82.36,1,99.18,2,65.53,No,0.5,0.64
d0641f8e-12a7-49db-b648-dfb03a809962,2025-07-26,CUST-490399,3,No,No,Yes,0.59,1,Yes,No,No,1,92.95,0,94.86,3,52.62,No,1.07,0.45
066ce7b4-6ab3-43ce-b43f-ae681cf67ec0,2026-04-25,CUST-622786,1,No,No,Yes,0.37,1,Yes,No,No,2,98.89,0,97.34,2,75.99,No,1.45,0.66
388a677f-2359-4223-b7d9-faa4b2d9935b,2025-12-27,CUST-167994,2,No,No,Yes,0.35,1,Yes,No,No,1,96.88,0,95.28,2,68.89,No,1.26,0.59
b22c0f3f-2ed4-49c8-a951-df8cdb386bb3,2026-02-23,CUST-504736,3,No,No,Yes,0.67,1,Yes,No,No,2,80.3,1,90.02,5,64.52,No,0.98,0.11
6ed385a4-8bf8-44be-98f4-772e65cb901d,2026-04-09,CUST-321999,0,No,No,Yes,0.72,0,Yes,No,No,1,87.76,0,96.43,0,63.45,No,1.37,0.28
b88bb5de-884e-44cf-acc7-ee10a44aa5c2,2026-03-05,CUST-219964,2,No,No,No,0.25,0,Yes,No,No,1,97.74,0,93.53,4,78.46,No,0.44,0.29
8e02119e-fd34-4b15-b3d9-0c5bf1651e50,2026-03-18,CUST-471365,2,No,No,Yes,0.84,1,Yes,No,No,3,97.67,0,94.32,4,56.22,No,0.39,0.43
88159922-031d-4ebd-90cd-0c7890787a3b,2026-04-26,CUST-874499,3,No,No,Yes,0.29,1,Yes,No,No,0,92.78,0,98.72,3,76.26,No,0.97,0.67
