Record_ID,Date,Campaign_ID,Campaign_Type,Marketing_Channel,Click_Through_Rate_CTR,Conversion_Rate,Offer_Redemption_Rate,Opt_Out_Rate,Campaign_Segment,Campaign_Cost_per_Customer,Upsell_Success_Rate,Cross_Product_Adoption_Rate,Campaign_Engagement_Rate,Cost_per_Acquisition_CPA,Retention_Campaign_ROI,A_B_Testing_Conversion_Lift,Social_Media_Campaign_Effectiveness,Personalized_Offer_Acceptance_Rate,Campaign_Response_Time_Avg_Hrs,Customer_Segment_Response_Variance,Marketing_Channel_Cost_Efficiency
ffaf3d13-5f76-43e4-8ef9-cdaa0b3c3d42,2026-05-11,CAMP-8904,Retention,Website Banner,3.14,4.54,5.17,4.54,Geographic,6.87,1.04,5.5,21.57,10.21,210.45,0.03,0.96,34.72,15,0.39,0.85
7acea163-62a3-4325-932c-024ea1d5e692,2026-05-27,CAMP-5463,Retention,App Push,6.93,0.55,11.08,3.92,Demographic,5.52,13.13,5.37,19.58,62.03,168.57,8.01,0.86,21.78,46,0.25,0.69
fd60bcd7-2d47-4c50-8c55-4db91bf2cbd1,2026-02-01,CAMP-9996,Awareness,Website Banner,9.21,1.23,7.43,2.84,Geographic,9.3,7.72,2.57,25.91,45.66,226.74,0.01,0.82,41.95,23,0.1,0.73
88771f3d-7e61-4af7-94d3-455322ad166b,2025-08-05,CAMP-2307,Promotional,SMS,5.29,2.82,22.93,3.54,Demographic,6.42,8.26,6.8,24.18,72.12,184.02,7.19,0.87,32.98,13,0.21,0.69
9a28aae4-1b69-4471-bf92-f3ea1b3e534c,2025-08-04,CAMP-9575,Awareness,Website Banner,8.64,1.77,29.53,2.7,Behavioral,6.63,9.72,3.49,28.27,69.17,127.76,-0.82,0.7,42.56,34,0.19,0.77
38d9d191-d594-4bb7-aadd-2fd5485f1f5b,2026-06-27,CAMP-7229,Promotional,App Push,9.11,4.46,29.11,1.43,Behavioral,3.11,13.61,6.16,7.63,12.9,99.08,9.09,0.56,48.54,29,0.33,0.79
ac70c9fc-42f3-4ddd-9c92-a0b6ab5ea9f4,2026-05-09,CAMP-5790,Promotional,Website Banner,3.19,0.86,24.33,4.44,Geographic,7.5,7.72,5.15,11.33,70.56,285.89,9.67,0.82,39.6,40,0.29,0.83
7e838f75-3058-4c6e-8eda-688fc9dc44d3,2026-01-27,CAMP-3550,Retention,App Push,4.47,3.73,6.18,4.72,Demographic,6.26,2.65,4.23,10.55,14.39,204.7,4.1,0.62,19.4,8,0.39,0.83
926dbb18-9e30-4add-b9a3-5360ac4fb87f,2025-10-06,CAMP-4615,Awareness,SMS,7.94,3.62,25.96,0.76,Behavioral,8.93,2.04,3.7,5.19,22.59,185.74,3.41,0.89,32.85,44,0.18,0.71
545f1c9a-7aff-49ac-a330-a74667861ecd,2025-08-20,CAMP-3843,Retention,Email,9.33,1.65,29.06,3.88,Geographic,9.94,3.59,4.79,23.93,27.81,225.01,6.69,0.56,47.29,28,0.37,0.86
14433127-b825-4a58-a320-d4f0fda0d99a,2026-01-12,CAMP-4449,Promotional,Website Banner,3.28,4.47,5.25,2.29,Demographic,7.07,9.34,9.68,14.44,91.78,78.85,4.1,0.67,33.6,30,0.43,0.7
a8fa4334-8c11-4768-8cdb-394b8a3b1caf,2025-09-17,CAMP-8287,Promotional,Website Banner,3.87,4.33,8.67,3.67,Behavioral,8.4,7.76,6.46,23.16,89.54,208.04,9.03,0.63,35.02,17,0.11,0.93
8ec5cc46-f688-4177-8056-b2c59f92616e,2026-01-04,CAMP-4869,Upsell,Website Banner,8.68,4.16,13.48,4.15,Behavioral,5.28,12.36,3.68,16.95,75.62,209.27,8.05,0.86,36.52,21,0.47,0.93
fc840a33-905e-44ee-a0cd-454e96542b9b,2025-09-20,CAMP-2216,Retention,Social Media,8.44,0.95,21.3,1.88,Demographic,5.19,3.95,7.45,25.63,85.8,182.4,5.92,0.74,31.71,18,0.46,0.64
c98921f3-c75a-4754-848b-5002233a64d6,2025-11-24,CAMP-3886,Promotional,SMS,4.03,0.68,20.87,2.61,Geographic,8.49,14.65,1.06,28.37,79.26,261.04,1.57,0.83,28.74,48,0.35,0.68
89ffd130-f8f4-4e1a-9de0-c11d2eb2a438,2025-08-16,CAMP-9225,Retention,SMS,9.84,3.98,5.52,1.06,Geographic,8.87,12.87,4.11,5.5,42.24,245.63,0.66,0.75,43.22,4,0.26,0.75
b9b53854-b93c-4d47-932b-83c06582a1e1,2026-07-15,CAMP-9604,Retention,Email,7.99,3.75,25,1.17,Demographic,5.23,7.82,1.76,27.98,30.98,76.26,2.8,0.99,22.58,40,0.28,0.94
63cd0bd3-a401-401d-8b31-96a57aa3e59c,2025-08-16,CAMP-2001,Retention,Social Media,1.95,1.88,24.59,4.95,Behavioral,8.53,1.41,3.49,9.33,13.25,139.36,3.28,0.74,48.43,37,0.32,0.98
676b6487-b09b-46d5-aeea-bdf763ff9db3,2026-02-14,CAMP-1036,Upsell,Website Banner,2.89,3.21,14.58,3.34,Behavioral,5.27,3.92,6.81,16.65,78.73,115.52,9.49,0.9,17.77,29,0.17,0.8
47b9f1d5-e9e5-4c35-92e9-bb22e0479d97,2026-03-21,CAMP-6066,Retention,Email,8.1,4.05,13.68,2.12,Demographic,6.53,13.83,8.85,26.55,27.34,191.07,2.03,0.77,49.57,33,0.37,0.94
46914c6d-0dff-4fa1-a2e4-5c1d085280fd,2025-12-05,CAMP-5636,Promotional,Email,3.44,2.29,23.26,1.65,Demographic,8.68,7.05,9.25,12.97,71.35,159.02,-0.37,0.96,41.24,4,0.25,0.73
05d8193c-4089-4a77-9554-e754161bf3df,2026-06-25,CAMP-8597,Awareness,Email,8.22,1.7,14.87,0.68,Behavioral,0.71,1.17,7.8,23.26,98.25,256.67,5.3,0.57,46.66,42,0.23,0.93
3c64ccf3-a9e3-4177-8600-bc0cf7aaea9c,2025-09-18,CAMP-9435,Upsell,Social Media,1.88,4.21,17.5,4.87,Behavioral,5.07,8.16,6.66,10.19,98.55,157.1,4.21,0.64,21.51,26,0.25,0.66
63afb308-9505-4d83-81af-793ffaf065c2,2026-06-13,CAMP-3080,Upsell,Social Media,8.77,2.44,13.06,1.4,Demographic,5.2,1.64,8.7,29.92,27.8,254.28,2.79,0.54,20.3,1,0.15,0.79
008c0570-7626-45b6-b424-4dfa6de1ac28,2025-10-21,CAMP-9044,Retention,Email,7.82,1.23,17.09,4.54,Geographic,0.55,3.48,8.56,15.97,80.06,97.56,8.58,0.94,15.4,42,0.16,0.77
5506eccb-6434-49b0-aa38-11786021082c,2025-08-21,CAMP-3295,Awareness,App Push,8.39,2.66,29.63,0.66,Behavioral,8.5,3.93,6.81,14.47,28.09,152.61,7.37,0.93,44.37,11,0.36,0.66
c2cea66c-21b5-4487-b96a-689f99db4a7a,2025-11-14,CAMP-7201,Upsell,Email,6.55,4,12.37,3.06,Demographic,4.13,9.93,8.96,15.33,23.01,151.15,4.21,0.81,48.98,46,0.22,0.72
d819e474-36b8-4652-9934-ceaf542556ac,2025-10-18,CAMP-2453,Retention,Email,9.6,3.91,9.11,3.94,Behavioral,2.86,4.18,9.79,13.43,88.12,232.37,7.73,0.67,12.32,22,0.31,0.72
c8323120-33b3-40fe-9f5d-fdda6c5980a3,2026-01-02,CAMP-1103,Retention,SMS,7.41,4,5.03,4.84,Demographic,2.93,11.65,2.9,8.42,25.01,141.26,-0.31,0.9,17.04,42,0.34,0.71
34b15b07-b147-4dcf-99be-ae25410c9b01,2025-12-14,CAMP-5345,Upsell,App Push,1.31,2.49,19.07,0.35,Demographic,5.79,9.18,9.63,27.38,37.22,294.42,8.81,0.56,40.64,35,0.24,0.87
168a7acc-fb7e-47a5-82d6-54cd2d21fc20,2026-05-25,CAMP-8885,Awareness,Social Media,2.08,2.09,25.88,2,Geographic,7.31,13.65,7.92,17.88,85.16,144.49,0.43,0.86,33.11,28,0.14,0.68
a3b22da7-773b-4f1c-a5b5-b8c16883a631,2026-06-15,CAMP-4741,Upsell,Email,7.47,1.15,20.66,3.68,Demographic,4.12,4.85,8.86,12.25,65.51,297.82,7.46,0.83,29.49,13,0.31,0.73
f65b9ff2-5ba5-45ac-94ab-4cd4e376f689,2025-12-29,CAMP-6362,Upsell,Social Media,5.41,0.53,11.26,1.2,Geographic,6.84,3.28,3.21,25.35,89.4,154.48,0.75,0.81,29.44,12,0.42,0.73
5e6110f9-5132-4128-b15e-a1d65eb69e70,2026-04-13,CAMP-4604,Awareness,Social Media,8.77,0.86,27.15,2.66,Behavioral,6.3,6.53,3.49,27.1,13.81,118.33,2.72,0.68,37.67,23,0.26,0.93
661936a0-cdd3-44e5-a3bf-07f6ea3528ca,2026-03-04,CAMP-8446,Promotional,App Push,8.4,4.34,17.71,0.76,Behavioral,2.96,14.24,7.6,27.49,23.19,172.49,-0.29,0.6,14.48,33,0.34,0.73
bc527291-5222-42eb-9ec1-d00db6a4053d,2025-09-14,CAMP-6235,Upsell,Email,6.98,1.2,17.56,1.96,Behavioral,3.38,12.85,8.02,22.01,22.67,232.46,7.86,0.63,34.76,39,0.34,0.74
68dae5f7-9d82-4eb5-a4ce-2e0839cecb50,2026-07-20,CAMP-9714,Retention,Website Banner,7.83,1.18,22.07,4.28,Geographic,5.89,12.21,4.89,6.07,73.74,104.16,2.2,0.83,24.19,23,0.12,0.67
8b88f592-2682-4a67-b69c-caf6313cc931,2026-02-18,CAMP-7466,Awareness,Email,5.3,0.97,5.59,2.87,Demographic,7.79,1.48,4.18,24.23,43.46,253.41,-0.75,0.98,24.49,14,0.36,0.6
1b2923be-6b00-40eb-b3f9-d83c1bfd1518,2025-09-20,CAMP-9476,Upsell,Email,1.63,4.79,19.84,2.15,Behavioral,2.33,1.85,1.23,26.01,64.78,79.05,2.42,0.53,40.49,29,0.13,0.78
64c8205e-2108-4415-97c4-585dbafecccc,2026-03-22,CAMP-9156,Upsell,Website Banner,2.15,4.68,16.53,4.9,Behavioral,6.22,14.07,9.29,10.12,94.16,95.61,3.84,0.74,42.9,45,0.44,0.86
74b6e10f-bcde-41ed-b3d4-51bd796d0dbf,2026-05-01,CAMP-4193,Upsell,Social Media,2.52,4.74,20.93,3.58,Demographic,7.71,3.01,6.54,26.19,48.18,147.09,0.64,0.81,16.12,27,0.27,0.96
1a126f3d-ef0a-4649-8d68-e72df0d8e07e,2026-05-01,CAMP-4859,Upsell,Social Media,4.84,2.02,15.56,4.66,Behavioral,8.15,12.61,6.1,7.83,88.17,180.72,-1.74,0.56,35.62,26,0.46,0.72
7b3c09cc-d0e6-42cb-9813-cb22aac00683,2025-11-21,CAMP-7591,Retention,App Push,1.55,3.59,16.16,0.72,Behavioral,5.74,11.8,7.58,21.28,44.39,255.16,1.26,0.75,15.56,28,0.29,0.61
1593b436-652c-4801-8a18-fcbc8b374124,2026-07-16,CAMP-6039,Upsell,Website Banner,9.28,0.98,25.7,0.91,Behavioral,8.68,13.86,8.44,25.31,82.94,140.69,4.23,0.86,22.47,5,0.31,0.85
2f11e8f7-0228-4603-9772-7b03cb1e682c,2026-03-18,CAMP-5270,Retention,Social Media,8.75,2.65,25.9,0.93,Behavioral,8.92,13.9,2.25,6.94,51.85,258.38,-1.34,0.69,49.29,45,0.1,0.87
1783d54c-e995-48ea-af8f-8f8884db3692,2026-03-04,CAMP-9249,Upsell,Website Banner,2.88,0.84,28.19,2.35,Demographic,6.31,12.5,8.27,9.02,33.37,251.46,4.14,0.68,17.17,19,0.13,0.75
fc1a18cc-af11-48d0-b44b-c6cae1dddc05,2025-08-12,CAMP-8643,Upsell,Social Media,7.44,0.52,13.84,0.86,Geographic,6.42,6.32,5.98,10.16,65.85,212.45,3.19,0.96,12.28,17,0.32,0.91
cc3ca6e8-15dd-4f3b-abfd-97a15cd1ac19,2026-03-15,CAMP-6823,Promotional,SMS,8.33,4.26,14.6,2.17,Demographic,2.18,4.19,1.16,23.73,63.52,181.64,7.73,0.58,31.03,15,0.33,0.86
ae656ae8-1216-43b3-a144-f4c40be7cbde,2026-07-04,CAMP-3812,Retention,App Push,2.72,2.2,16.08,0.45,Behavioral,3.95,13.39,5.58,9.44,63.82,138.33,6.88,0.92,25.99,21,0.28,0.8
6b8b8e40-c0f6-4c8a-8adb-2094493ad097,2025-10-06,CAMP-9517,Promotional,Email,7.2,2.5,10.35,3.44,Geographic,2.6,5.95,8.48,18.98,91.58,272.48,3.43,0.7,39.38,10,0.2,0.85
b1c07882-d5a7-48da-af63-14111fa30fe2,2025-11-25,CAMP-6289,Promotional,SMS,1.3,3.33,17.01,4.09,Behavioral,1.27,13.04,2.05,14.28,80.35,292.99,4.02,0.63,19.24,39,0.42,0.97
5cf2f6c4-0489-4361-aa42-0156a14bbea4,2025-08-18,CAMP-2679,Promotional,Website Banner,2.7,2.73,28.04,0.55,Behavioral,8.31,10.03,1.92,16.54,70.45,255.07,4.51,0.72,30.76,35,0.32,0.97
1dc64339-b228-4ed3-afa6-7624b89cd271,2026-05-01,CAMP-3168,Retention,Email,1.51,1.41,26.59,3.59,Behavioral,7.95,5.36,7.98,25.04,82.5,182.19,3.07,0.92,45.68,38,0.32,0.92
c1494d7f-ff10-4910-92e6-182b6428d73a,2026-02-12,CAMP-1705,Awareness,Social Media,7.42,4.95,14.36,0.71,Demographic,7.56,13.11,9.52,27.29,71.96,82.08,7.52,0.88,48.23,13,0.32,0.82
8e915c6a-7045-4c66-9725-01b9e0c40be6,2025-09-03,CAMP-2231,Retention,SMS,2.82,3.5,6.7,0.87,Geographic,4.67,11.35,7.09,14.46,93.07,296.42,5.7,0.75,28.42,45,0.42,0.96
5afc92d1-ad8d-44ab-8938-59e7780a56b5,2025-08-09,CAMP-1926,Retention,Social Media,1.04,1.53,18.9,2.41,Geographic,9.57,12.85,2.25,15,37.8,225.1,1.17,0.89,26.62,36,0.32,0.76
72f194f5-8518-41ab-a9cd-a736bdb82ca9,2026-02-04,CAMP-8093,Retention,Email,5.96,4.3,10.09,3.89,Behavioral,3.96,1.35,4.63,27.64,31.78,148.38,2.11,0.95,35.38,18,0.14,0.93
76625ece-8208-4087-be24-60bb59f2fa8a,2026-03-18,CAMP-5733,Retention,Email,4.31,3.62,25.43,1.85,Demographic,4.8,14.65,6.66,27.99,10.64,65.11,0.3,0.85,21.92,26,0.22,0.72
cb7d2458-56b4-4781-a1e8-89c13556941c,2025-09-14,CAMP-2184,Promotional,Social Media,3.73,2.22,27.28,3.4,Geographic,9.78,12.02,9.65,25.81,41.76,149.15,7,0.66,26.32,40,0.24,0.95
b0362be3-4c05-4fa7-8732-7ac091238591,2026-02-05,CAMP-4943,Upsell,Email,4.61,1.63,29.85,1.41,Behavioral,3.83,9.31,6.65,20.28,18.52,203.51,6.43,0.67,18.5,5,0.16,0.87
20f1a998-4b57-489a-8f4e-5a56037c1be5,2026-02-18,CAMP-7267,Retention,Website Banner,5.27,4.89,26.2,1.42,Geographic,6.44,13.14,1.25,9.18,57.03,224.3,7.83,0.68,38.26,8,0.49,0.88
cd90b17e-35ba-4241-9927-2cc67e57331d,2025-12-21,CAMP-5288,Upsell,App Push,8.28,3.92,9.93,0.12,Demographic,8.31,8.62,3.08,9.82,95.91,298.54,8.26,0.84,19.92,12,0.19,0.9
e1b22c8b-7048-43ae-9400-cf2aeab14c42,2025-10-27,CAMP-2946,Retention,Website Banner,6.66,3.42,11.12,2.52,Geographic,7.16,4.41,2.61,17.8,95.53,163.83,8.85,0.61,27.09,25,0.41,0.93
fb026f40-d857-47e4-bc06-f4235aed8bbf,2026-06-30,CAMP-7557,Promotional,Website Banner,5.61,2.2,6.93,3.35,Geographic,5.47,13.02,2.87,16.87,10.1,176.82,-0.32,0.91,40.42,3,0.15,0.95
f50df2af-eb23-4942-b050-4a07e7fd9590,2026-07-06,CAMP-7254,Awareness,SMS,6.04,0.9,29.42,4.69,Behavioral,1.35,4.37,7.18,20.27,14.41,154.85,1.61,0.55,15.14,31,0.15,0.83
6ec1401b-131b-4a71-b6a1-ef13167271d8,2025-10-22,CAMP-5040,Retention,SMS,9.82,2.76,21.78,1.17,Behavioral,5.26,12.67,2.48,10,48.15,108.35,0.3,0.95,12.78,37,0.3,0.99
14f8b23d-ca72-48b4-9e4f-a10aef745f9a,2026-07-21,CAMP-5142,Retention,SMS,1.86,0.73,22.38,4.18,Demographic,0.7,12.76,1.3,17.24,41.78,202.05,2.79,0.95,24.57,47,0.48,0.93
0e0309ab-d628-4e50-bacb-7590c1900b3e,2025-09-19,CAMP-3631,Awareness,Social Media,1.26,2.2,18.39,3.21,Geographic,3.21,14.23,6.98,11.69,11.18,192.22,2.61,0.76,28.53,9,0.19,0.74
51fe5f96-f87b-44d4-bed7-817e1d77d271,2026-05-03,CAMP-5133,Upsell,Email,3.41,3.81,21.01,1.45,Behavioral,4.58,12.9,6.79,29.9,89.15,150.64,-0.37,0.96,43.18,46,0.37,0.98
aa880565-5321-4fab-81d9-1164d4377855,2025-10-22,CAMP-2756,Upsell,Social Media,8.02,4.94,28.41,2.64,Behavioral,4.74,14.51,6.9,22.95,26.04,109.71,-0.43,0.76,37.52,44,0.32,0.85
e9645235-8fad-4c81-a535-5b02c2ef3e3d,2026-06-17,CAMP-2619,Retention,Social Media,9.06,1.9,15.31,3.49,Behavioral,4.43,6.71,6.46,6.83,41.83,158.3,9.58,0.92,30.91,31,0.21,0.62
88ab8126-b398-4fc2-9eed-307076411840,2026-06-11,CAMP-4832,Awareness,Website Banner,5.8,2.82,7.27,3.05,Behavioral,4.53,2.95,8.56,26.61,46.27,234.23,3,0.52,28.67,42,0.33,0.84
5c715d88-57e5-4888-a6d0-3453facc29c3,2025-10-17,CAMP-6772,Awareness,Website Banner,7.41,4,15.12,1.78,Demographic,2.13,4.29,9.02,10.34,74.26,68.02,5.13,0.75,12.55,3,0.36,0.75
acffb869-ed27-4152-8b9a-37446924d1a5,2026-01-15,CAMP-6630,Awareness,SMS,2.09,2.47,13.41,1.25,Geographic,4.04,1.23,2.44,29.62,84.73,102.51,3.11,0.67,34.87,15,0.22,0.65
283f3382-a213-4bc9-a8d6-0b36ced3dcbc,2025-12-26,CAMP-8964,Retention,App Push,9.05,0.93,28.38,1.8,Demographic,7.25,14.35,1.47,15.88,88.58,286.98,9.5,0.86,23.33,7,0.21,0.75
72cb9b01-6aed-4eee-ba10-a376774474ee,2026-02-17,CAMP-7456,Upsell,Email,3.59,2.85,16.95,1.41,Demographic,1.99,5.75,7.69,16.72,10.76,89.62,0.74,0.99,20.13,26,0.22,0.92
16794d58-c7ad-4fcb-b61f-b166f4394450,2026-07-23,CAMP-7945,Retention,Website Banner,5.56,4.73,21.43,1,Geographic,8.09,9,1.44,11.06,53.31,123.05,8.4,0.53,20.19,23,0.2,0.99
bc24e106-8af7-4d1f-8be2-aead25cddb5d,2026-06-16,CAMP-6608,Retention,App Push,7.99,2.58,24.1,4.08,Behavioral,7.8,12.25,4.74,16.73,78.8,89.43,7.71,0.77,49.8,14,0.22,0.81
d764fd5a-495b-4781-b86e-9d24cb62fd6d,2026-07-15,CAMP-4113,Retention,Social Media,2.61,2.53,22.71,2.71,Demographic,1.66,14.94,8.99,8.94,89.3,98.27,-0.79,0.67,45.14,44,0.39,0.88
93be6685-2c22-44b2-8d8f-d5b8bf2d415c,2025-09-27,CAMP-6975,Awareness,Email,6.54,2.27,12.45,0.18,Demographic,6.91,3.16,2.73,20.17,11.82,95.69,4.59,0.53,44.94,19,0.13,0.62
10db7573-b2aa-47bb-8202-a485d487cc71,2026-02-28,CAMP-7019,Retention,Email,4.89,2.65,27.03,4.41,Geographic,8.93,2.22,1.55,19.83,73,198.87,5.68,0.83,35.3,39,0.42,0.69
6017fab8-639a-4a8a-9349-93ec66915f74,2026-07-11,CAMP-3013,Awareness,App Push,1.49,2.73,28.72,3.06,Behavioral,9.53,10.99,1.62,22.11,45.32,269.16,6.31,0.92,40.19,46,0.41,0.66
0a64c380-963a-4862-bea0-165a955dc61a,2026-04-09,CAMP-6953,Upsell,Website Banner,4.56,2.38,8.47,3.03,Geographic,6.07,5.94,2.15,12.08,84.3,153.9,5.87,0.66,30.38,45,0.21,0.68
e62f20a8-5be7-4281-b83d-557e6877a604,2026-04-25,CAMP-6208,Promotional,Email,4.43,4.62,13.5,0.54,Geographic,5.41,5.16,1.45,21.72,55.55,253.94,3,0.84,31.66,24,0.2,0.63
988882bd-eead-4448-b81b-27a614e7c1c5,2025-10-28,CAMP-7609,Awareness,Website Banner,9.19,1.6,22.13,2.46,Geographic,6.98,6.84,3.48,17.26,66.54,153.26,8.17,0.69,22.89,36,0.37,0.88
25907e04-3f28-49a6-9158-8323ff66571c,2025-11-19,CAMP-7434,Promotional,App Push,3.12,2.1,9.38,2.26,Behavioral,9.61,14.54,9.91,15.4,85.43,239.19,0.65,0.96,34.43,17,0.3,0.74
5da6784f-8781-4460-8343-4195b23f2962,2026-06-02,CAMP-8346,Promotional,App Push,3.19,2.41,5.61,2.57,Geographic,3.4,11.31,2.1,7.37,36.65,101.82,1.65,0.58,43.75,40,0.16,0.85
5041ebf7-818f-455b-a3d0-821b4e0eeeed,2026-04-21,CAMP-2427,Awareness,Website Banner,7.32,3.18,9.14,2.59,Demographic,8.36,6.41,3.7,14.54,37.86,118.32,2.03,0.69,19.89,13,0.44,0.99
094731d8-82dd-45f3-8b8b-690cdddc7fd1,2025-09-23,CAMP-5095,Awareness,Social Media,3.61,1.11,19.39,1.62,Demographic,1.22,11.99,2.47,12.51,83.17,87.31,0.8,0.81,49.2,47,0.39,0.98
c05ea7de-4006-4c3a-b8b4-050731fa6a0e,2026-06-09,CAMP-1571,Upsell,App Push,1.83,4.84,10.48,0.93,Geographic,0.51,10.22,6.19,9.19,27.68,60.27,0.78,0.8,37.42,7,0.36,0.68
3a966855-862a-4536-b417-a2699fc47806,2025-10-26,CAMP-1520,Upsell,Email,2.88,1.3,8.19,2.57,Behavioral,7.02,8.29,3.26,16.68,18.41,133.84,-1.66,0.94,42.26,4,0.28,0.84
dc23b1af-e34a-4a4e-9c34-06ce21a85386,2025-08-02,CAMP-2539,Upsell,Social Media,6.79,3.14,23.16,3.64,Geographic,4.03,3.05,2.43,27.7,64.61,139.68,8.9,0.58,11.25,9,0.45,0.84
e4c1e49a-3f71-49b9-93f9-6adee8645049,2025-11-21,CAMP-4522,Retention,SMS,6.72,0.98,5.6,2.7,Geographic,7.48,14.15,2.24,29.97,26.97,52.29,3.44,0.82,19.03,9,0.15,0.7
afd368ae-ceda-4451-86ac-d56c21d107ba,2026-01-17,CAMP-9279,Awareness,App Push,9.46,0.85,26.79,4.53,Demographic,9.86,3.66,6.98,23.06,69,165.64,7.31,0.72,10.29,12,0.18,0.85
94a5e6bf-45bc-4792-9340-8cb35b3b0319,2026-02-21,CAMP-7715,Promotional,Social Media,3.42,1.85,18.99,0.56,Demographic,3.52,12.85,6.82,19.36,80.96,153.54,4.86,0.95,47.19,31,0.12,0.95
f359d347-4264-4abb-b019-08f3828c43bf,2025-09-12,CAMP-3398,Retention,App Push,1.38,3.17,16.49,3.66,Demographic,5.12,13.78,7.96,6.82,72.58,228.24,-0.91,0.53,44.75,39,0.34,0.9
1e707a96-9fb3-4e8d-8021-521db5133aa8,2025-08-31,CAMP-9291,Retention,Social Media,8.29,4.92,9.1,2.64,Demographic,1.33,4.75,3.31,16.08,39.32,274.73,7.6,0.94,32.76,30,0.49,0.97
48612fcc-50d9-40f8-b60e-e403055422ac,2026-05-02,CAMP-8213,Retention,Email,7.71,2.96,7.55,3.79,Behavioral,6.79,8.18,1.31,29.24,49.76,184.32,6.41,0.58,30.46,24,0.39,0.82
95665752-374c-43d5-bbee-c60654ff4028,2026-02-17,CAMP-9665,Upsell,SMS,2.15,0.51,27.52,2.56,Behavioral,5.64,14.22,9.53,23.24,11.12,215.07,9.6,0.83,20.79,6,0.23,0.81
63ce3a96-488e-4985-8273-af6af648b99d,2025-09-03,CAMP-8685,Retention,Social Media,5.09,2.21,24.48,3.85,Behavioral,8.38,2.87,6.88,9.05,65.35,126.17,8.39,0.97,31.29,28,0.32,0.83
6476e232-3ea9-46f0-b0bf-a9145a891303,2026-03-15,CAMP-8049,Awareness,Website Banner,3.43,3.59,28.37,1.64,Behavioral,1.33,4.1,1.25,10.06,65.12,130.28,-0.72,0.71,18.16,48,0.43,0.81
f2cc2bec-2d4a-4999-98c1-6c39b69da8ba,2026-02-13,CAMP-7321,Awareness,Website Banner,7.58,4.93,25.62,4.51,Geographic,1.07,12.37,7.09,28.37,91.6,230.68,1.85,0.6,38.67,10,0.1,0.75
8057c090-59b5-499e-9b94-e422a33b0483,2025-12-30,CAMP-1519,Retention,Social Media,6.14,2.38,22.31,0.39,Geographic,7.72,14.28,9.74,16.09,95.45,237.69,7.97,0.83,46.01,20,0.42,0.94
a7bf863e-7ed4-4899-b2b5-eb36b237641c,2025-10-26,CAMP-2763,Retention,SMS,1.49,2.23,25.12,4.27,Demographic,9.82,4.11,8.67,23.65,30.55,182.36,1.51,0.67,12.31,4,0.38,0.9
6b929820-2d4b-44c3-b582-4733971410f0,2026-02-19,CAMP-3659,Promotional,Social Media,3.42,2.55,8,3.91,Geographic,5.2,1.17,7.83,26.06,75.31,282.67,2.37,0.85,15.99,1,0.4,0.94
0614e7c1-1503-42a0-940f-47df145543c0,2026-03-02,CAMP-9687,Upsell,Social Media,4.78,3.26,29.65,0.51,Behavioral,6.51,14.82,1.36,25.08,62.36,221.6,6.9,0.95,49.36,41,0.23,0.62
77e249f8-e0a0-42e0-96a0-8d43dea3d992,2025-12-04,CAMP-9512,Promotional,Email,1.67,4.77,7.66,0.91,Geographic,1.37,11.73,9.19,23.12,33.17,203.77,8.6,0.62,15.48,23,0.34,0.96
6f1e988c-11b2-43a9-b5b6-f7fac17abde2,2026-01-25,CAMP-9565,Retention,SMS,9.85,0.82,7.88,0.14,Demographic,7.51,7.19,1.61,26.67,98.47,203.36,-0.32,0.96,39.48,10,0.23,0.84
65ad9c0c-e0fd-46b8-9367-66c214fa3a5b,2026-02-08,CAMP-8403,Upsell,Email,1.12,3.79,6.65,1.62,Demographic,4.45,13.4,4.89,20.05,84.19,235.51,0.08,0.83,25.37,14,0.37,0.96
6d0a4bdd-a246-4dd5-98f6-1a2908752a0a,2026-05-08,CAMP-5929,Promotional,App Push,8.6,3.66,16.93,1.87,Demographic,4.95,12.62,2.97,26.42,60.7,201.37,-0.36,0.65,16.74,3,0.23,0.61
4d34c01a-6224-4028-b57c-6feba7d4bd85,2026-07-14,CAMP-3131,Retention,App Push,6,4.46,23.08,3.06,Geographic,2.69,8.6,5.19,16.77,44.19,69.46,-0.16,0.64,24.37,13,0.23,0.96
5e9175fa-2b3e-4d80-b8e8-51b46a0d59f8,2026-04-13,CAMP-8873,Awareness,Email,4.14,1.47,5.56,4.88,Geographic,4.98,2.39,7.7,6.26,11.73,94.77,4.68,0.59,38.41,38,0.25,0.99
5bd62516-99ed-4dc9-98e9-c9fb35098575,2026-01-01,CAMP-3772,Awareness,SMS,9.22,4.54,7.3,2.48,Behavioral,3.2,6.57,9.79,12.26,93.63,128.96,2.65,0.85,48.57,26,0.41,0.74
7d77979b-967c-4c7f-8777-479c8e0f6142,2025-12-15,CAMP-4252,Upsell,Social Media,3.1,1.49,8.72,2.92,Behavioral,6.85,2.34,8.66,10.28,45.66,92.58,2.4,0.75,13.34,29,0.48,0.92
860bbebe-c61a-43dd-bcd5-8eb290e74fee,2025-08-16,CAMP-3850,Awareness,Social Media,5.19,2.13,27.59,4.02,Demographic,9.91,1.08,7.77,23.55,99.81,79.88,5.3,0.69,34.18,14,0.37,0.83
